Feature	Pfam
0	PF01699
1	PF01699
2	PF01853
3	PF11717
4	PF17772
5	PF02921
6	PF00355
7	PF00144
8	PF11016
9	PF01743
10	PF12627
11	PF12873
12	PF01266
13	PF00288
14	PF08544
15	PF03871
16	PF01191
17	PF02671
18	PF02671
19	PF13181
20	PF07647
21	PF13676
22	PF00225
23	PF06209
24	PF06209
25	PF06209
26	PF00928
27	PF09353
28	PF00753
29	PF11718
30	PF10996
31	PF07521
32	PF03721
33	PF00984
34	PF03720
35	PF01529
36	PF01981
37	PF02460
38	PF02460
39	PF03092
40	PF03092
41	PF12612
42	PF14833
43	PF03446
44	PF00109
45	PF00109
46	PF00109
47	PF00109
48	PF00109
49	PF00109
50	PF00109
51	PF00109
52	PF02801
53	PF02801
54	PF02801
55	PF02801
56	PF02801
57	PF02801
58	PF02801
59	PF02801
60	PF08659
61	PF08659
62	PF08659
63	PF08659
64	PF08659
65	PF08659
66	PF08659
67	PF13602
68	PF00550
69	PF00550
70	PF00550
71	PF00550
72	PF00550
73	PF00550
74	PF00550
75	PF13469
76	PF02463
77	PF06470
78	PF04227
79	PF01053
80	PF08264
81	PF10458
82	PF00133
83	PF03219
84	PF01894
85	PF01894
86	PF01894
87	PF13883
88	PF02080
89	PF02080
90	PF03600
91	PF03600
92	PF00628
93	PF01425
94	PF00472
95	PF03462
96	PF00690
97	PF00122
98	PF13246
99	PF00689
100	PF08282
101	PF00561
102	PF12937
103	PF07732
104	PF07731
105	PF01734
106	PF17862
107	PF00004
108	PF00004
109	PF01096
110	PF02150
111	PF02230
112	PF01370
113	PF08338
114	PF00805
115	PF00805
116	PF02597
117	PF01566
118	PF02338
119	PF01020
120	PF00240
121	PF00176
122	PF00271
123	PF00909
124	PF00750
125	PF05746
126	PF03485
127	PF00415
128	PF00415
129	PF00415
130	PF00415
131	PF00415
132	PF00415
133	PF02460
134	PF02460
135	PF00233
136	PF03031
137	PF00348
138	PF00400
139	PF00400
140	PF00085
141	PF01344
142	PF00076
143	PF04676
144	PF04677
145	PF13225
146	PF02133
147	PF10213
148	PF00032
149	PF00153
150	PF00153
151	PF00153
152	PF00271
153	PF00270
154	PF13513
155	PF03810
156	PF01632
157	PF09011
158	PF00400
159	PF00400
160	PF00400
161	PF09273
162	PF07690
163	PF03874
164	PF00588
165	PF00481
166	PF01040
167	PF04898
168	PF01645
169	PF00310
170	PF01493
171	PF01053
172	PF03847
173	PF12710
174	PF00076
175	PF00076
176	PF00076
177	PF00076
178	PF00076
179	PF17830
180	PF17830
181	PF13432
182	PF13414
183	PF13181
184	PF01426
185	PF17872
186	PF00628
187	PF00004
188	PF03151
189	PF00069
190	PF04851
191	PF00271
192	PF01541
193	PF12344
194	PF08459
195	PF06862
196	PF12678
197	PF00348
198	PF04935
199	PF00009
200	PF00679
201	PF14492
202	PF03144
203	PF01411
204	PF07973
205	PF02272
206	PF01490
207	PF00258
208	PF00258
209	PF00667
210	PF00175
211	PF00085
212	PF03031
213	PF12738
214	PF00520
215	PF00520
216	PF00520
217	PF00520
218	PF13328
219	PF02824
220	PF04607
221	PF00686
222	PF07779
223	PF00400
224	PF04055
225	PF00919
226	PF01938
227	PF17177
228	PF13041
229	PF13812
230	PF08327
231	PF09229
232	PF03407
233	PF07690
234	PF07690
235	PF01833
236	PF01833
237	PF01833
238	PF03953
239	PF00091
240	PF07690
241	PF00004
242	PF02929
243	PF00703
244	PF16353
245	PF02837
246	PF02836
247	PF01496
248	PF16123
249	PF00753
250	PF07690
251	PF07690
252	PF16211
253	PF00125
254	PF07281
255	PF10354
256	PF09713
257	PF06325
258	PF13474
259	PF02151
260	PF00520
261	PF12796
262	PF13812
263	PF13041
264	PF13041
265	PF01636
266	PF01008
267	PF07690
268	PF11788
269	PF07690
270	PF01960
271	PF00027
272	PF00027
273	PF00027
274	PF00027
275	PF00069
276	PF13516
277	PF13516
278	PF13516
279	PF13943
280	PF01553
281	PF13020
282	PF13499
283	PF00955
284	PF00955
285	PF01490
286	PF10609
287	PF00642
288	PF02681
289	PF00327
290	PF08079
291	PF13812
292	PF06298
293	PF06298
294	PF06298
295	PF01336
296	PF00458
297	PF00152
298	PF00152
299	PF03656
300	PF00005
301	PF00271
302	PF00270
303	PF00534
304	PF03901
305	PF00856
306	PF00498
307	PF00498
308	PF04755
309	PF00125
310	PF00125
311	PF07714
312	PF01833
313	PF01833
314	PF01833
315	PF01833
