Feature	Pfam
0	PF00086
1	PF08685
2	PF01390
3	PF12796
4	PF00023
5	PF13472
6	PF07701
7	PF00211
8	PF07714
9	PF01094
10	PF16209
11	PF00400
12	PF00400
13	PF06736
14	PF06736
15	PF02931
16	PF02932
17	PF07690
18	PF04434
19	PF02902
20	PF10551
21	PF01079
22	PF01085
23	PF07690
24	PF17921
25	PF00665
26	PF17919
27	PF00078
28	PF01490
29	PF00042
30	PF00001
31	PF04142
32	PF08542
33	PF00400
34	PF00400
35	PF00400
36	PF05699
37	PF14291
38	PF04757
39	PF12874
40	PF13894
41	PF00096
42	PF00096
43	PF00096
44	PF00096
45	PF00096
46	PF00001
47	PF00112
48	PF07699
49	PF07699
50	PF07699
51	PF07699
52	PF07699
53	PF07699
54	PF07699
55	PF00008
56	PF00008
57	PF00008
58	PF00008
59	PF00008
60	PF00008
61	PF00008
62	PF00008
63	PF00008
64	PF00008
65	PF01390
66	PF13385
67	PF07645
68	PF07645
69	PF00431
70	PF00431
71	PF00431
72	PF12661
73	PF02494
74	PF02494
75	PF02494
76	PF00084
77	PF00084
78	PF00084
79	PF00084
80	PF00084
81	PF00084
82	PF00084
83	PF01053
84	PF06862
85	PF01284
86	PF09731
87	PF00096
88	PF00096
89	PF00096
90	PF13499
91	PF02301
92	PF07092
93	PF00078
94	PF00069
95	PF00090
96	PF00090
97	PF00090
98	PF00090
99	PF00250
100	PF11945
101	PF07786
102	PF05699
103	PF00001
104	PF05970
105	PF00839
106	PF00839
107	PF00839
108	PF00839
109	PF00839
110	PF00839
111	PF00839
112	PF00839
113	PF00839
114	PF00839
115	PF00839
116	PF00839
117	PF00839
118	PF00839
119	PF00839
120	PF02207
121	PF13229
122	PF13229
123	PF12937
124	PF13456
125	PF17921
126	PF00001
127	PF08150
128	PF00168
129	PF00168
130	PF00168
131	PF00168
132	PF00168
133	PF00168
134	PF00168
135	PF08151
136	PF16165
137	PF08165
138	PF00207
139	PF07677
140	PF07678
141	PF05093
142	PF05093
143	PF02544
144	PF12796
145	PF12796
146	PF12796
147	PF12796
148	PF12796
149	PF00403
150	PF00403
151	PF00403
152	PF00702
153	PF00122
154	PF05699
155	PF17781
156	PF01851
157	PF01851
158	PF18051
159	PF00059
160	PF00059
161	PF00059
162	PF00059
163	PF00059
164	PF00059
165	PF00059
166	PF00059
167	PF00059
168	PF00059
169	PF00059
170	PF00754
171	PF00754
172	PF00754
173	PF00754
174	PF01390
175	PF13385
176	PF04851
177	PF02469
178	PF02469
179	PF07690
180	PF00248
181	PF00076
182	PF00002
183	PF00520
184	PF00520
185	PF00520
186	PF00520
187	PF00078
188	PF00090
189	PF00090
190	PF00090
191	PF00090
192	PF00090
193	PF00090
194	PF00090
195	PF00090
196	PF00090
197	PF00090
198	PF00090
199	PF00090
200	PF00090
201	PF00090
202	PF16186
203	PF00514
204	PF00514
205	PF00514
206	PF00514
207	PF00514
208	PF00514
209	PF00514
210	PF00514
211	PF01749
212	PF01529
