Feature	Pfam
0	PF01556
1	PF00226
2	PF15156
3	PF01017
4	PF02864
5	PF02865
6	PF00017
7	PF14291
8	PF05699
9	PF05485
10	PF01399
11	PF18420
12	PF00632
13	PF00084
14	PF00084
15	PF00084
16	PF00084
17	PF00084
18	PF00084
19	PF00084
20	PF00084
21	PF00084
22	PF00084
23	PF00084
24	PF00084
25	PF00084
26	PF00084
27	PF00084
28	PF00084
29	PF00096
30	PF00096
31	PF00067
32	PF04258
33	PF13639
34	PF02055
35	PF17189
36	PF00102
37	PF09380
38	PF00373
39	PF16599
40	PF09379
41	PF00595
42	PF00595
43	PF00595
44	PF00595
45	PF00595
46	PF01105
47	PF00009
48	PF08938
49	PF03143
50	PF07539
51	PF13920
52	PF12330
53	PF13365
54	PF13854
55	PF13418
56	PF13418
57	PF13853
58	PF00581
59	PF00782
60	PF16788
61	PF16794
62	PF16179
63	PF00554
64	PF00412
65	PF15949
66	PF15949
67	PF00307
68	PF04080
69	PF01437
70	PF01437
71	PF01403
72	PF08337
73	PF17960
74	PF18020
75	PF01833
76	PF01833
77	PF01833
78	PF01833
79	PF00096
80	PF00096
81	PF00096
82	PF00096
83	PF00096
84	PF00096
85	PF00096
86	PF00096
87	PF00096
88	PF00096
89	PF00096
90	PF00096
91	PF00096
92	PF00096
93	PF00096
94	PF00096
95	PF05439
96	PF16737
97	PF00628
98	PF04218
99	PF03221
100	PF03221
101	PF17105
102	PF17035
103	PF00439
104	PF00439
105	PF17980
106	PF00145
107	PF00855
108	PF18055
109	PF18503
110	PF01399
111	PF07562
112	PF00003
113	PF00254
114	PF00254
115	PF07719
116	PF13181
117	PF07565
118	PF00955
119	PF02893
120	PF02893
121	PF00566
122	PF05835
123	PF05835
124	PF00791
125	PF00625
126	PF00595
127	PF00595
128	PF00595
129	PF07653
130	PF09443
131	PF12661
132	PF12662
133	PF18193
134	PF07645
135	PF07645
136	PF07645
137	PF07645
138	PF07645
139	PF07645
140	PF07645
141	PF07645
142	PF07645
143	PF07645
144	PF07645
145	PF07645
146	PF07645
147	PF07645
148	PF07645
149	PF07645
150	PF07645
151	PF07645
152	PF07645
153	PF07645
154	PF07645
155	PF07645
156	PF07645
157	PF07645
158	PF07645
159	PF07645
160	PF07645
161	PF07645
162	PF07645
163	PF07645
164	PF07645
165	PF07645
166	PF07645
167	PF07645
168	PF07645
169	PF07645
170	PF07645
171	PF07645
172	PF07645
173	PF07645
174	PF07645
175	PF00683
176	PF00683
177	PF00683
178	PF00683
179	PF00683
180	PF00683
181	PF00683
182	PF00683
183	PF00683
184	PF13432
185	PF02373
186	PF13181
187	PF13181
188	PF00046
189	PF00412
190	PF01471
191	PF00413
192	PF00045
193	PF00045
194	PF00045
195	PF00045
196	PF00536
197	PF00536
198	PF07647
199	PF05958
200	PF00076
201	PF00149
202	PF16891
203	PF10540
204	PF00168
205	PF00134
206	PF02984
207	PF00620
208	PF07679
209	PF11547
210	PF00632
211	PF00658
212	PF07679
213	PF00041
214	PF15383
215	PF10606
216	PF01094
217	PF00003
218	PF07562
219	PF00096
220	PF00096
221	PF00096
222	PF00096
223	PF00096
224	PF00096
225	PF00096
226	PF00096
227	PF01352
228	PF13507
229	PF02769
230	PF02769
231	PF18076
232	PF18072
233	PF13848
234	PF00085
235	PF00085
236	PF00085
237	PF00029
238	PF13853
239	PF00096
240	PF00096
241	PF00096
242	PF00096
243	PF00096
244	PF00096
245	PF00096
246	PF00096
247	PF00096
248	PF00096
249	PF00096
250	PF00096
251	PF00096
252	PF00096
253	PF00096
254	PF00240
255	PF17840
256	PF18861
257	PF00041
258	PF00041
259	PF00041
260	PF00041
261	PF00041
262	PF00102
263	PF00397
264	PF00397
265	PF10242
266	PF10541
267	PF00435
268	PF00435
269	PF00435
270	PF00435
271	PF00435
272	PF00435
273	PF00435
274	PF00435
275	PF00435
276	PF00307
277	PF00307
278	PF00071
279	PF02354
280	PF16489
281	PF02191
282	PF00002
283	PF02140
284	PF01825
285	PF02793
286	PF00096
287	PF00096
288	PF00096
289	PF00096
290	PF00096
291	PF00096
292	PF02023
293	PF02023
294	PF01352
295	PF04500
296	PF06337
297	PF14836
298	PF00443
299	PF10163
300	PF07679
301	PF07679
302	PF13927
303	PF13927
304	PF13927
305	PF13927
306	PF13927
307	PF01284
308	PF00096
309	PF00096
310	PF00096
311	PF00096
312	PF00096
313	PF00096
314	PF00096
315	PF00096
316	PF00096
317	PF00096
318	PF00096
319	PF00096
320	PF00096
321	PF00096
322	PF00096
323	PF00096
324	PF00096
325	PF00096
326	PF00096
327	PF00096
328	PF00096
329	PF00096
330	PF00096
331	PF00096
332	PF00096
333	PF00096
334	PF15208
335	PF05296
336	PF12258
337	PF00533
338	PF16589
339	PF12738
340	PF00022
341	PF16209
342	PF16212
343	PF13246
344	PF00122
345	PF00050
346	PF00050
347	PF00069
348	PF01412
349	PF07653
350	PF12796
351	PF00169
352	PF16746
353	PF00397
354	PF00096
355	PF00096
356	PF00096
357	PF00096
358	PF00096
359	PF00096
360	PF00096
361	PF00096
362	PF00096
363	PF00096
364	PF00096
365	PF00096
366	PF00096
367	PF07562
368	PF00003
369	PF12796
370	PF12796
371	PF12796
372	PF12796
373	PF12796
374	PF12796
375	PF12796
376	PF00612
377	PF00612
378	PF00046
379	PF03792
380	PF00046
381	PF00609
382	PF00781
383	PF02535
384	PF00014
385	PF00095
386	PF13855
387	PF02214
388	PF00569
389	PF13639
390	PF04434
391	PF00652
392	PF00030
393	PF00030
394	PF00030
395	PF00030
396	PF00093
397	PF00094
398	PF00094
399	PF00094
400	PF01826
401	PF01826
402	PF01826
403	PF01826
404	PF01826
405	PF01826
406	PF01826
407	PF01826
408	PF01826
409	PF01826
410	PF01826
411	PF01826
412	PF00754
413	PF00090
414	PF00090
415	PF00090
416	PF00090
417	PF00090
418	PF00090
419	PF00090
420	PF00090
421	PF00090
