Feature	Pfam
0	PF09745
1	PF01189
2	PF00019
3	PF00135
4	PF03083
5	PF03083
6	PF09815
7	PF16191
8	PF16190
9	PF09358
10	PF10585
11	PF00899
12	PF00899
13	PF14291
14	PF17981
15	PF00176
16	PF00271
17	PF00909
18	PF00282
19	PF01826
20	PF00664
21	PF00880
22	PF00880
23	PF00880
24	PF00880
25	PF00880
26	PF00880
27	PF00880
28	PF00880
29	PF00880
30	PF00880
31	PF00880
32	PF00880
33	PF00880
34	PF00880
35	PF00880
36	PF00880
37	PF00880
38	PF00880
39	PF00880
40	PF00880
41	PF00880
42	PF00880
43	PF00880
44	PF00880
45	PF00880
46	PF00880
47	PF00880
48	PF00880
49	PF00880
50	PF00880
51	PF00880
52	PF00880
53	PF00880
54	PF14604
55	PF03619
56	PF00656
57	PF18403
58	PF06427
59	PF18401
60	PF18404
61	PF18400
62	PF18402
63	PF08205
64	PF07686
65	PF02460
66	PF16414
67	PF12349
68	PF00629
69	PF00629
70	PF00629
71	PF00629
72	PF00629
73	PF00629
74	PF00629
75	PF15780
76	PF06465
77	PF00176
78	PF08073
79	PF00271
80	PF08074
81	PF06461
82	PF00628
83	PF00628
84	PF00385
85	PF00520
86	PF12796
87	PF12796
88	PF12796
89	PF12796
90	PF12796
91	PF00023
92	PF00023
93	PF00106
94	PF00533
95	PF00533
96	PF00225
97	PF00194
98	PF00083
99	PF01082
100	PF03712
101	PF15450
102	PF00076
103	PF02136
104	PF00291
105	PF00571
106	PF00984
107	PF03720
108	PF03721
109	PF00225
110	PF00092
111	PF00092
112	PF00092
113	PF00092
114	PF00092
115	PF00092
116	PF00090
117	PF00090
118	PF00090
119	PF00090
120	PF00090
121	PF00090
122	PF00090
123	PF00090
124	PF00090
125	PF00090
126	PF00089
127	PF01549
128	PF01549
129	PF12662
130	PF00056
131	PF02866
132	PF12796
133	PF12796
134	PF00520
135	PF00595
136	PF07690
137	PF00443
138	PF03351
139	PF03351
140	PF03185
141	PF00249
142	PF16770
143	PF12230
144	PF01805
145	PF01805
146	PF00240
147	PF02709
148	PF13733
149	PF00083
150	PF00084
151	PF00084
152	PF00084
153	PF00084
154	PF00084
155	PF00084
156	PF00084
157	PF00092
158	PF00923
159	PF08241
160	PF02144
161	PF00822
162	PF12473
163	PF00225
164	PF12423
165	PF16183
166	PF02932
167	PF02931
168	PF07719
169	PF13181
170	PF13181
171	PF13181
172	PF13174
173	PF14559
174	PF00621
175	PF00002
176	PF01825
177	PF00059
178	PF00431
179	PF00008
180	PF00008
181	PF00008
182	PF00008
183	PF00008
184	PF01758
185	PF03054
186	PF07714
187	PF02019
188	PF02182
189	PF00628
190	PF13920
191	PF00240
192	PF12148
193	PF13516
194	PF13516
195	PF12937
196	PF02784
197	PF00278
198	PF00083
199	PF00090
200	PF00090
201	PF00090
202	PF00090
203	PF00090
204	PF12947
205	PF12947
206	PF12947
207	PF12947
208	PF12947
209	PF12947
210	PF07645
211	PF07645
212	PF07645
213	PF07645
214	PF07645
215	PF07645
216	PF13520
217	PF13906
218	PF00167
219	PF00010
220	PF00681
221	PF00681
222	PF00681
223	PF00681
224	PF00681
225	PF00681
226	PF00681
227	PF00057
228	PF00057
229	PF00057
230	PF00057
231	PF12947
232	PF07645
233	PF00002
234	PF01825
235	PF13903
236	PF12661
237	PF00008
238	PF00008
239	PF00008
240	PF00008
241	PF00008
242	PF00008
243	PF00008
244	PF00008
245	PF00008
246	PF00008
247	PF01414
248	PF00046
249	PF00702
250	PF00122
251	PF00690
252	PF12409
253	PF13499
254	PF13833
255	PF00383
256	PF11620
257	PF02198
258	PF00178
259	PF10271
260	PF10609
261	PF00084
262	PF00084
263	PF00084
264	PF00501
265	PF00090
266	PF00090
267	PF00051
268	PF01094
269	PF00060
270	PF10613
271	PF00830
272	PF07714
273	PF00018
274	PF00017
275	PF00100
276	PF14670
277	PF00147
278	PF15352
279	PF00168
280	PF00397
281	PF00397
282	PF00397
283	PF00397
284	PF00632
285	PF07648
286	PF03137
287	PF00636
288	PF00636
289	PF02170
290	PF00271
291	PF03368
292	PF00057
293	PF00090
294	PF00090
295	PF01823
296	PF00046
297	PF00157
298	PF00226
299	PF00684
300	PF01556
301	PF00503
302	PF01266
303	PF01459
304	PF01490
305	PF00082
306	PF16470
307	PF01483
308	PF04193
309	PF04193
310	PF13639
311	PF07817
312	PF00450
313	PF04998
314	PF04983
315	PF00623
316	PF04997
317	PF04992
318	PF04990
319	PF05000
320	PF07690
321	PF04116
322	PF13520
323	PF00852
324	PF17039
325	PF00632
326	PF00627
327	PF14377
328	PF14377
329	PF14377
330	PF06012
