Feature	Pfam
0	PF02985
1	PF14538
2	PF00083
3	PF04055
4	PF13516
5	PF13516
6	PF13516
7	PF13516
8	PF13516
9	PF13516
10	PF01764
11	PF02141
12	PF00615
13	PF00615
14	PF17846
15	PF18332
16	PF18129
17	PF18334
18	PF03159
19	PF00642
20	PF01597
21	PF00271
22	PF00270
23	PF13646
24	PF07731
25	PF07732
26	PF02535
27	PF03083
28	PF00063
29	PF00612
30	PF00612
31	PF01419
32	PF13499
33	PF13202
34	PF00564
35	PF04130
36	PF17681
37	PF00664
38	PF00664
39	PF00005
40	PF00005
41	PF03798
42	PF07819
43	PF01208
44	PF05536
45	PF07885
46	PF03530
47	PF03798
48	PF01066
49	PF00450
50	PF12832
51	PF00025
52	PF00027
53	PF00027
54	PF00027
55	PF00027
56	PF00520
57	PF00520
58	PF00083
59	PF13602
60	PF08240
61	PF00199
62	PF06628
63	PF00225
64	PF13202
65	PF13499
66	PF13499
67	PF13499
68	PF13499
69	PF13499
70	PF13833
71	PF03982
72	PF08016
73	PF00106
74	PF04494
75	PF00400
76	PF00400
77	PF00400
78	PF00400
79	PF00400
80	PF00884
81	PF02921
82	PF00355
83	PF03372
84	PF00645
85	PF04258
86	PF03034
87	PF00787
88	PF13639
89	PF13246
90	PF00689
91	PF00122
92	PF00690
93	PF12796
94	PF12796
95	PF13637
96	PF00884
97	PF12341
98	PF01055
99	PF00069
100	PF13360
101	PF07774
102	PF00041
103	PF13499
104	PF13499
105	PF15963
106	PF13637
107	PF12796
108	PF12796
109	PF01595
110	PF00664
111	PF00664
112	PF00005
113	PF00005
114	PF08000
115	PF03167
116	PF13886
117	PF00300
118	PF08513
119	PF00400
120	PF00400
121	PF00400
122	PF00400
123	PF12894
124	PF05641
125	PF02338
126	PF06664
127	PF12706
128	PF13691
129	PF13832
130	PF14580
131	PF14844
132	PF02138
133	PF15787
134	PF04547
135	PF00400
136	PF00854
137	PF13181
138	PF13432
139	PF13432
140	PF13432
141	PF08450
142	PF00454
143	PF08771
144	PF02259
145	PF02260
146	PF11865
147	PF11865
148	PF00076
149	PF00169
150	PF08578
151	PF00168
152	PF01148
153	PF00884
154	PF00732
155	PF05199
156	PF14295
157	PF18147
158	PF00271
159	PF12513
160	PF01419
161	PF00787
162	PF00612
163	PF00612
164	PF00612
165	PF00612
166	PF01230
167	PF00069
168	PF00090
169	PF00090
170	PF00090
171	PF00090
172	PF00090
173	PF00090
174	PF00090
175	PF00090
176	PF00090
177	PF00090
178	PF00090
179	PF02517
180	PF02135
181	PF02135
182	PF00169
183	PF00027
184	PF00810
185	PF00271
186	PF00176
187	PF00385
188	PF00385
189	PF00689
190	PF00702
191	PF17951
192	PF00109
193	PF00698
194	PF00106
195	PF01575
196	PF02801
197	PF18314
198	PF18314
199	PF16073
200	PF08354
201	PF18325
202	PF18325
203	PF01648
204	PF03092
205	PF00233
206	PF01590
207	PF04926
208	PF04926
209	PF04928
210	PF03033
211	PF01490
212	PF01490
213	PF03828
214	PF02902
215	PF03690
216	PF06814
217	PF00005
218	PF00005
219	PF12698
220	PF12698
221	PF03935
222	PF03935
223	PF00153
224	PF00153
225	PF08030
226	PF08022
227	PF01794
228	PF00632
229	PF00415
230	PF00415
231	PF00415
232	PF00415
233	PF00415
234	PF13540
235	PF00622
236	PF13385
237	PF03878
238	PF00076
239	PF00076
240	PF01504
241	PF01169
242	PF01169
243	PF02516
244	PF00169
245	PF01176
246	PF16810
247	PF02319
248	PF00520
249	PF00520
250	PF00520
251	PF00520
252	PF16905
253	PF01652
254	PF00854
255	PF07690
256	PF16198
257	PF01509
258	PF08068
259	PF01472
260	PF08449
261	PF08449
262	PF05630
263	PF14681
264	PF00249
265	PF16810
266	PF00856
267	PF18264
268	PF01663
269	PF02037
270	PF10252
271	PF00069
272	PF00069
273	PF07859
274	PF02225
275	PF00175
276	PF00258
277	PF00667
278	PF01263
279	PF03770
280	PF00717
281	PF01462
282	PF08159
283	PF00297
284	PF01363
285	PF04683
286	PF16550
287	PF00892
288	PF00005
289	PF00664
290	PF00664
291	PF06814
292	PF02877
293	PF05406
294	PF00644
295	PF00933
296	PF14310
297	PF01915
298	PF00083
299	PF09335
300	PF12400
301	PF14604
302	PF00076
303	PF10988
304	PF00023
305	PF00023
306	PF12796
307	PF12796
308	PF12796
309	PF12796
310	PF12796
311	PF12796
312	PF12796
313	PF13637
314	PF07714
315	PF02121
316	PF00400
317	PF00400
318	PF00400
319	PF08007
320	PF00690
321	PF00689
322	PF00122
323	PF00702
324	PF18325
325	PF18325
326	PF16073
327	PF08354
328	PF17951
329	PF01575
330	PF01648
331	PF00698
332	PF02801
333	PF18314
334	PF00109
335	PF00106
336	PF00569
337	PF12937
338	PF00050
339	PF07648
340	PF07648
341	PF07648
342	PF00149
343	PF00232
344	PF07719
345	PF08240
346	PF13602
347	PF04547
348	PF00177
349	PF00171
350	PF04547
351	PF16178
352	PF01554
353	PF01554
354	PF00027
355	PF00027
356	PF01066
357	PF01066
358	PF14559
359	PF01363
360	PF12796
361	PF12796
362	PF12796
363	PF00069
364	PF07714
365	PF00187
366	PF00187
367	PF00875
368	PF03441
369	PF00400
370	PF00400
371	PF00400
372	PF00400
373	PF00069
374	PF07714
375	PF02463
376	PF09791
377	PF00175
378	PF00667
379	PF01569
380	PF03330
381	PF13886
382	PF12796
383	PF13637
384	PF14775
385	PF14772
386	PF13843
387	PF00295
388	PF13091
389	PF00644
390	PF05406
391	PF12796
392	PF12796
393	PF12796
394	PF12796
395	PF12796
396	PF13637
397	PF05630
398	PF00168
399	PF04408
400	PF00271
401	PF07717
402	PF08550
403	PF00069
404	PF02892
405	PF01529
406	PF00097
407	PF00664
408	PF00023
409	PF12796
410	PF13676
411	PF00098
412	PF17919
413	PF00078
414	PF03083
415	PF03083
416	PF00650
417	PF00069
418	PF00610
419	PF02320
420	PF00375
421	PF00664
422	PF00664
423	PF00005
424	PF00005
425	PF01201
426	PF13516
427	PF13516
428	PF13516
429	PF13516
430	PF00122
431	PF00690
432	PF00069
433	PF00633
434	PF00730
435	PF00892
436	PF00892
437	PF13520
438	PF12774
439	PF12781
440	PF03028
441	PF17852
442	PF00630
443	PF18199
444	PF17857
445	PF12775
446	PF08393
447	PF12777
448	PF01833
449	PF18198
450	PF13418
451	PF12780
452	PF13415
453	PF00069
454	PF14772
455	PF14775
456	PF03083
457	PF03083
458	PF03083
459	PF03083
460	PF01230
461	PF00160
462	PF03568
463	PF05577
464	PF12698
465	PF12698
466	PF04258
467	PF02225
468	PF02737
469	PF00725
470	PF00069
471	PF00533
472	PF08519
473	PF00004
474	PF02364
475	PF14288
476	PF00083
477	PF01553
478	PF01553
479	PF00724
480	PF00136
481	PF03104
482	PF03104
483	PF00112
484	PF01467
485	PF00789
486	PF04676
487	PF04677
488	PF02544
489	PF01490
490	PF05462
491	PF00002
492	PF01504
493	PF01594
494	PF00916
495	PF01740
496	PF00957
497	PF00999
498	PF09803
499	PF04111
500	PF17675
501	PF00009
502	PF03143
503	PF04117
504	PF00122
505	PF00403
506	PF00403
507	PF00403
508	PF00403
509	PF00702
510	PF00069
511	PF00083
512	PF13432
513	PF13844
514	PF13844
515	PF16810
516	PF00632
517	PF12796
518	PF00149
519	PF00069
520	PF00069
521	PF05653
522	PF12796
523	PF12796
524	PF12796
525	PF02176
526	PF02176
527	PF02176
528	PF13639
529	PF00787
530	PF00375
531	PF00327
532	PF08079
533	PF00169
534	PF01603
535	PF00155
536	PF00069
