Feature	Pfam
0	PF04690
1	PF03094
2	PF03372
3	PF00561
4	PF02845
5	PF13639
6	PF07934
7	PF00730
8	PF13181
9	PF13181
10	PF01554
11	PF01554
12	PF00957
13	PF13774
14	PF07714
15	PF13639
16	PF13499
17	PF13499
18	PF01417
19	PF00083
20	PF12643
21	PF00069
22	PF05406
23	PF00645
24	PF00645
25	PF08063
26	PF02877
27	PF00644
28	PF00533
29	PF17862
30	PF00004
31	PF01699
32	PF01699
33	PF08263
34	PF00560
35	PF13855
36	PF13855
37	PF04535
38	PF00847
39	PF00847
40	PF00398
41	PF00076
42	PF00085
43	PF13432
44	PF13181
45	PF00403
46	PF07714
47	PF03765
48	PF00650
49	PF01657
50	PF01657
51	PF07714
52	PF13522
53	PF01380
54	PF01380
55	PF00225
56	PF11995
57	PF01657
58	PF01657
59	PF00069
60	PF00808
61	PF01501
62	PF13962
63	PF13962
64	PF13962
65	PF13962
66	PF13962
67	PF07714
68	PF01842
69	PF00389
70	PF02826
71	PF13967
72	PF02714
73	PF14703
74	PF00125
75	PF00125
76	PF01397
77	PF03936
78	PF01566
79	PF00254
80	PF01399
81	PF00004
82	PF00069
83	PF01657
84	PF01657
85	PF02704
86	PF00149
87	PF14547
88	PF02297
89	PF04515
90	PF05498
91	PF01399
92	PF10602
93	PF13920
94	PF00069
95	PF00069
96	PF00433
97	PF00657
98	PF00664
99	PF00664
100	PF00005
101	PF00005
102	PF05096
103	PF00069
104	PF07690
105	PF00657
106	PF00646
107	PF00271
108	PF00270
109	PF07717
110	PF00035
111	PF04408
112	PF16845
113	PF00571
114	PF00654
115	PF07714
116	PF08263
117	PF13499
118	PF13499
119	PF00069
120	PF11204
121	PF04749
122	PF10215
123	PF13041
124	PF13041
125	PF13041
126	PF01535
127	PF01535
128	PF01535
129	PF01535
130	PF01535
131	PF13041
132	PF13041
133	PF00010
134	PF00076
135	PF00076
136	PF00076
137	PF14691
138	PF00310
139	PF04898
140	PF07992
141	PF01645
142	PF01493
143	PF00043
144	PF02798
145	PF00076
146	PF01453
147	PF00954
148	PF00069
149	PF08276
150	PF00076
151	PF00076
152	PF01067
153	PF00648
154	PF13041
155	PF13041
156	PF13041
157	PF14432
158	PF01535
159	PF01535
160	PF01535
161	PF00642
162	PF00642
163	PF00076
164	PF05922
165	PF00082
166	PF17766
167	PF00160
168	PF02517
169	PF00069
170	PF08696
171	PF13086
172	PF13086
173	PF13087
174	PF00122
175	PF00690
176	PF00702
177	PF00657
178	PF03208
179	PF00481
180	PF01794
181	PF08030
182	PF08414
183	PF08022
184	PF02784
185	PF00278
186	PF01490
187	PF03760
188	PF00856
189	PF10440
190	PF05033
191	PF13855
192	PF13855
193	PF13855
194	PF08263
195	PF13516
196	PF08245
197	PF02875
198	PF00139
199	PF00069
200	PF12330
201	PF00561
202	PF01535
203	PF13041
204	PF13041
205	PF13041
206	PF01852
207	PF00046
208	PF00168
209	PF00168
210	PF00168
211	PF00168
212	PF08372
213	PF03552
214	PF14569
215	PF13947
216	PF00069
217	PF00400
218	PF00400
219	PF00400
220	PF00400
221	PF01535
222	PF01535
223	PF01535
224	PF13041
225	PF13041
226	PF13041
227	PF13041
228	PF03398
229	PF00141
230	PF00046
231	PF03151
232	PF00072
233	PF10607
234	PF13445
235	PF00445
236	PF00657
237	PF00249
238	PF00249
239	PF00632
240	PF07714
241	PF06760
242	PF14543
243	PF14541
244	PF05633
245	PF00226
246	PF13520
247	PF00011
248	PF00076
249	PF00076
250	PF06645
251	PF00188
252	PF00271
253	PF14493
254	PF09382
255	PF00570
256	PF00270
257	PF16124
258	PF00890
259	PF02910
260	PF13015
261	PF12999
262	PF00076
263	PF00076
264	PF00664
265	PF00664
266	PF00005
267	PF00005
268	PF00447
269	PF00083
270	PF00013
271	PF00642
272	PF00642
273	PF00485
274	PF00485
275	PF02181
276	PF01926
277	PF01490
278	PF14299
279	PF00646
280	PF03271
281	PF00307
282	PF12076
283	PF04116
284	PF05631
285	PF07690
286	PF13414
287	PF13414
288	PF13414
289	PF13414
290	PF13176
291	PF13181
292	PF13844
293	PF13844
294	PF18052
295	PF00092
296	PF17123
297	PF14624
298	PF01925
299	PF01925
300	PF00939
301	PF03514
302	PF17766
303	PF00082
304	PF05922
305	PF02225
306	PF01081
307	PF00076
308	PF00641
309	PF00641
310	PF00152
311	PF01336
312	PF05755
313	PF05216
314	PF05978
315	PF00854
316	PF01852
317	PF00046
318	PF00248
319	PF00916
320	PF01740
321	PF01535
322	PF01535
323	PF01535
324	PF01535
325	PF01535
326	PF01535
327	PF01535
328	PF13041
329	PF07526
330	PF05920
331	PF13499
332	PF13499
333	PF00069
334	PF00854
335	PF01625
336	PF00319
337	PF08372
338	PF00168
339	PF00168
340	PF00168
341	PF00168
342	PF00642
343	PF06220
344	PF02800
345	PF00044
346	PF02672
347	PF13424
348	PF13374
349	PF13374
350	PF00854
351	PF05817
352	PF00704
353	PF00067
354	PF00892
355	PF00892
356	PF03106
357	PF03106
358	PF07819
359	PF12854
360	PF01535
361	PF01535
362	PF01535
363	PF13041
364	PF13041
365	PF00083
366	PF00083
367	PF00931
368	PF03552
369	PF03552
370	PF01554
371	PF01554
372	PF05687
373	PF00171
374	PF08534
375	PF00854
376	PF00854
377	PF10557
378	PF00888
379	PF08880
380	PF08879
381	PF00141
382	PF08263
383	PF13855
384	PF00646
385	PF04570
386	PF13855
387	PF08263
388	PF00155
389	PF00069
390	PF00560
391	PF08263
392	PF13855
393	PF01535
394	PF01535
395	PF01535
396	PF13041
397	PF00847
398	PF00141
399	PF00180
400	PF00168
401	PF00562
402	PF04566
403	PF04563
404	PF04567
405	PF04561
406	PF04560
407	PF04565
408	PF06697
409	PF07466
410	PF18052
411	PF00931
412	PF00168
413	PF00168
414	PF17047
415	PF01715
416	PF01715
417	PF02984
418	PF00134
419	PF13968
420	PF04578
421	PF14368
422	PF04564
423	PF00400
424	PF05063
425	PF02181
426	PF10409
427	PF00204
428	PF02518
429	PF00521
430	PF01751
431	PF16898
432	PF03016
433	PF02990
434	PF01535
435	PF01535
436	PF01535
437	PF01535
438	PF01535
439	PF13041
440	PF13041
441	PF07992
442	PF02852
443	PF00069
444	PF13499
445	PF13499
446	PF04832
447	PF10184
448	PF00190
449	PF00190
450	PF00149
451	PF14008
452	PF16656
453	PF05421
454	PF00578
455	PF00646
456	PF01535
457	PF01535
458	PF01535
459	PF13041
460	PF13041
461	PF13041
462	PF13041
463	PF13417
464	PF13417
465	PF00043
466	PF03178
467	PF10433
468	PF13041
469	PF13041
470	PF13041
471	PF01535
472	PF01535
473	PF01535
474	PF01535
475	PF01535
476	PF01535
477	PF01535
478	PF04601
479	PF11443
480	PF10250
481	PF00161
482	PF12998
483	PF00628
484	PF14368
485	PF01786
486	PF04652
487	PF14288
488	PF02364
489	PF13041
490	PF13041
491	PF13041
492	PF13041
493	PF13041
494	PF13812
495	PF01535
496	PF16913
497	PF13041
498	PF01535
499	PF01535
500	PF01535
501	PF01535
502	PF13920
503	PF04535
504	PF00164
505	PF00164
506	PF00270
507	PF00271
508	PF01765
509	PF00892
510	PF08031
