Feature	Pfam
0	PF07645
1	PF07645
2	PF00084
3	PF00084
4	PF00030
5	PF00030
6	PF00030
7	PF00030
8	PF00030
9	PF00030
10	PF00643
11	PF13445
12	PF00041
13	PF00096
14	PF00096
15	PF00096
16	PF00096
17	PF00096
18	PF02865
19	PF02864
20	PF01017
21	PF00017
22	PF00370
23	PF02782
24	PF01352
25	PF00096
26	PF00096
27	PF00096
28	PF00096
29	PF00096
30	PF00096
31	PF00096
32	PF00096
33	PF00096
34	PF00096
35	PF00096
36	PF00096
37	PF00096
38	PF00096
39	PF00431
40	PF00431
41	PF00089
42	PF05902
43	PF04382
44	PF09380
45	PF09379
46	PF08736
47	PF00373
48	PF00105
49	PF00104
50	PF00096
51	PF00096
52	PF00096
53	PF00096
54	PF00096
55	PF00096
56	PF00096
57	PF00096
58	PF00096
59	PF00096
60	PF00096
61	PF01582
62	PF18452
63	PF06388
64	PF14874
65	PF16455
66	PF00240
67	PF00373
68	PF08736
69	PF09379
70	PF09380
71	PF00929
72	PF02181
73	PF00595
74	PF00595
75	PF12881
76	PF12881
77	PF00096
78	PF00096
79	PF00096
80	PF00096
81	PF00096
82	PF00096
83	PF00096
84	PF00096
85	PF01352
86	PF13894
87	PF13894
88	PF13912
89	PF10525
90	PF00046
91	PF00061
92	PF00386
93	PF07546
94	PF01391
95	PF00188
96	PF13853
97	PF00047
98	PF01403
99	PF02210
100	PF12661
101	PF00008
102	PF00008
103	PF00008
104	PF00008
105	PF00008
106	PF00008
107	PF00008
108	PF00008
109	PF00008
110	PF01352
111	PF00096
112	PF00096
113	PF00096
114	PF00096
115	PF00096
116	PF00096
117	PF00096
118	PF00096
119	PF00096
120	PF00096
121	PF00096
122	PF00619
123	PF07677
124	PF01821
125	PF07703
126	PF01835
127	PF00207
128	PF07678
129	PF17791
130	PF01759
131	PF17789
132	PF17790
133	PF16211
134	PF00125
135	PF16211
136	PF00125
137	PF02179
138	PF08016
139	PF00801
140	PF02010
141	PF01477
142	PF16878
143	PF00046
144	PF13909
145	PF13894
146	PF14893
147	PF00452
148	PF00176
149	PF00271
150	PF13894
151	PF00096
152	PF00096
153	PF00096
154	PF13671
155	PF07653
156	PF07653
157	PF11971
158	PF00621
159	PF00017
160	PF00169
161	PF00130
162	PF01429
163	PF00096
164	PF00096
165	PF00096
166	PF09380
167	PF04382
168	PF08736
169	PF00373
170	PF05902
171	PF09379
172	PF00757
173	PF07714
174	PF01030
175	PF01030
176	PF00240
177	PF16512
178	PF00071
179	PF01846
180	PF00620
181	PF06297
182	PF00412
183	PF00412
184	PF00076
185	PF00076
186	PF00096
187	PF00096
188	PF00096
189	PF00069
190	PF05000
191	PF04998
192	PF04992
193	PF04997
194	PF04990
195	PF00623
196	PF04983
197	PF05001
198	PF05001
199	PF05001
200	PF05001
201	PF05001
202	PF05001
