Feature	Pfam
0	PF03110
1	PF13912
2	PF13912
3	PF12854
4	PF13041
5	PF13041
6	PF13041
7	PF13041
8	PF13041
9	PF01535
10	PF00010
11	PF00244
12	PF00170
13	PF07777
14	PF13855
15	PF01042
16	PF01042
17	PF01902
18	PF03031
19	PF00646
20	PF00072
21	PF13905
22	PF13419
23	PF13419
24	PF01436
25	PF01436
26	PF00201
27	PF00081
28	PF02777
29	PF01554
30	PF01554
31	PF03171
32	PF14226
33	PF00627
34	PF09409
35	PF00139
36	PF07714
37	PF00564
38	PF00181
39	PF03947
40	PF00181
41	PF03947
42	PF00179
43	PF01020
44	PF00240
45	PF00249
46	PF13921
47	PF00069
48	PF07645
49	PF07645
50	PF00067
51	PF00294
52	PF00155
53	PF03106
54	PF02892
55	PF13857
56	PF13962
57	PF12796
58	PF00560
59	PF00931
60	PF00355
61	PF02921
62	PF00249
63	PF04433
64	PF16495
65	PF00481
66	PF13912
67	PF00118
68	PF01504
69	PF01426
70	PF07500
71	PF03822
72	PF00069
73	PF00646
74	PF08268
75	PF00091
76	PF12327
77	PF12739
78	PF08263
79	PF00560
80	PF00560
81	PF03169
82	PF05340
83	PF05340
84	PF05340
85	PF09370
86	PF06792
87	PF00481
88	PF00498
89	PF07939
90	PF04483
91	PF01423
92	PF00226
93	PF11926
94	PF12157
95	PF00439
96	PF00240
97	PF09247
98	PF06472
99	PF00005
100	PF00168
101	PF12357
102	PF00614
103	PF00614
104	PF00067
105	PF02736
106	PF00612
107	PF00612
108	PF00612
109	PF00612
110	PF00612
111	PF00612
112	PF00063
113	PF01843
114	PF01535
115	PF13041
116	PF13041
117	PF13855
118	PF13855
119	PF08263
120	PF00069
121	PF05678
122	PF00314
123	PF00520
124	PF00027
125	PF13947
126	PF12661
127	PF12662
128	PF07714
129	PF13419
130	PF10058
131	PF12854
132	PF12854
133	PF13041
134	PF13041
135	PF13041
136	PF13041
137	PF13041
138	PF13041
139	PF12796
140	PF12796
141	PF00076
142	PF00076
143	PF00076
144	PF00626
145	PF00626
146	PF00626
147	PF00626
148	PF02209
149	PF00249
150	PF00657
151	PF03468
152	PF13812
153	PF12854
154	PF13041
155	PF13041
156	PF01535
157	PF01535
158	PF04844
159	PF07714
160	PF12819
161	PF00847
162	PF00847
163	PF12165
164	PF00628
165	PF00069
166	PF00069
167	PF13646
168	PF13646
169	PF01907
170	PF06813
171	PF00076
172	PF00076
173	PF01357
174	PF03330
175	PF00141
176	PF00141
177	PF00609
178	PF00781
179	PF16360
180	PF01926
181	PF13167
182	PF14363
183	PF00004
184	PF05703
185	PF08458
186	PF00153
187	PF00153
188	PF00153
189	PF13639
190	PF01734
191	PF13041
192	PF13041
193	PF13041
194	PF13041
195	PF13041
196	PF13041
197	PF12854
198	PF01535
199	PF11793
200	PF05057
201	PF09765
202	PF01125
203	PF00179
204	PF00254
205	PF06991
206	PF02518
207	PF00183
208	PF00808
209	PF01569
210	PF01423
211	PF01412
212	PF00612
213	PF00612
214	PF01535
215	PF12854
216	PF13041
217	PF13041
218	PF13041
219	PF13041
220	PF13041
221	PF13041
222	PF09334
223	PF01588
224	PF07816
225	PF01764
226	PF02020
227	PF01873
228	PF02797
229	PF00195
230	PF02797
231	PF00195
232	PF02797
233	PF00195
234	PF03242
235	PF00246
236	PF00501
237	PF13193
238	PF00004
239	PF08542
240	PF02701
241	PF00319
242	PF00481
243	PF00481
244	PF03715
245	PF02824
246	PF01926
247	PF16897
248	PF13890
249	PF08263
250	PF00069
251	PF13855
252	PF13855
253	PF13561
254	PF00916
255	PF01740
256	PF00642
257	PF00642
258	PF00642
259	PF00642
260	PF00642
261	PF15801
262	PF03372
263	PF03101
264	PF10551
265	PF01448
266	PF00931
267	PF03171
268	PF14226
269	PF11250
270	PF14303
271	PF00933
272	PF01915
273	PF13419
274	PF01687
275	PF04827
276	PF05066
277	PF15613
278	PF15612
279	PF02791
280	PF00046
281	PF00856
282	PF13516
283	PF12937
284	PF05705
285	PF05705
286	PF06217
287	PF01746
288	PF00160
289	PF13041
290	PF13041
291	PF05116
292	PF08472
293	PF01263
294	PF01336
295	PF16900
296	PF04057
297	PF04057
298	PF08646
299	PF00098
300	PF00111
301	PF00582
302	PF00069
303	PF13833
304	PF00560
305	PF00560
306	PF08263
307	PF00069
308	PF04770
309	PF00106
310	PF00175
311	PF14368
312	PF00643
313	PF00643
314	PF00069
315	PF13410
316	PF13417
317	PF04570
318	PF00270
319	PF00271
320	PF00069
321	PF08711
322	PF01820
323	PF01820
324	PF07478
325	PF07478
326	PF00153
327	PF00153
328	PF00153
329	PF10536
330	PF00433
331	PF00069
332	PF00069
333	PF02458
334	PF00004
335	PF00005
336	PF00005
337	PF00664
338	PF00664
339	PF08154
340	PF00400
341	PF00400
342	PF00400
343	PF00400
344	PF00400
345	PF00400
346	PF00400
347	PF00400
348	PF01423
349	PF12763
350	PF13202
351	PF13456
352	PF00651
353	PF04153
354	PF00128
355	PF00069
356	PF07821
357	PF08240
358	PF00107
359	PF16899
360	PF00134
361	PF00271
362	PF00270
363	PF03171
364	PF14379
365	PF00249
366	PF07714
367	PF09439
368	PF13639
369	PF02190
370	PF01419
371	PF01344
372	PF01344
373	PF00240
374	PF00240
375	PF00240
376	PF00240
377	PF00240
378	PF00240
379	PF00240
380	PF00240
381	PF00240
382	PF00240
383	PF04567
384	PF04566
385	PF00562
386	PF04560
387	PF04563
388	PF04565
389	PF04561
390	PF00925
391	PF00926
392	PF01907
393	PF14223
394	PF00098
395	PF14223
396	PF00098
397	PF01357
398	PF04116
399	PF12076
400	PF09273
401	PF00856
402	PF08214
403	PF02135
404	PF02135
405	PF00569
406	PF00249
407	PF00249
408	PF00076
409	PF11250
410	PF01419
411	PF07765
412	PF10143
413	PF01676
414	PF02297
415	PF00847
416	PF00010
