Feature	Pfam
0	PF04082
1	PF00172
2	PF02185
3	PF14668
4	PF14666
5	PF14663
6	PF14664
7	PF04494
8	PF00400
9	PF00400
10	PF00400
11	PF00400
12	PF00400
13	PF00149
14	PF16891
15	PF13405
16	PF13850
17	PF07970
18	PF13774
19	PF00957
20	PF10334
21	PF13515
22	PF01556
23	PF00226
24	PF00270
25	PF13959
26	PF00271
27	PF01071
28	PF02844
29	PF00586
30	PF02769
31	PF02843
32	PF00018
33	PF05686
34	PF13344
35	PF13242
36	PF01855
37	PF03460
38	PF03460
39	PF01077
40	PF01077
41	PF00258
42	PF00300
43	PF08426
44	PF08426
45	PF00888
46	PF10557
47	PF03637
48	PF00550
49	PF00550
50	PF00550
51	PF00668
52	PF00668
53	PF00668
54	PF00668
55	PF00501
56	PF00501
57	PF00501
58	PF10483
59	PF00069
60	PF00069
61	PF13233
62	PF09444
63	PF11911
64	PF03177
65	PF08801
66	PF02358
67	PF00982
68	PF00181
69	PF03947
70	PF03587
71	PF07690
72	PF07934
73	PF00730
74	PF04427
75	PF12348
76	PF02567
77	PF10455
78	PF00786
79	PF00069
80	PF01424
81	PF01422
82	PF01422
83	PF01422
84	PF01422
85	PF01422
86	PF01422
87	PF01422
88	PF02826
89	PF00389
90	PF04438
91	PF02906
92	PF00415
93	PF13540
94	PF13540
95	PF05653
96	PF05653
97	PF00443
98	PF02148
99	PF02751
100	PF02268
101	PF15411
102	PF08538
103	PF08538
104	PF06395
105	PF00621
106	PF00564
107	PF15411
108	PF02219
109	PF02219
110	PF00503
111	PF00394
112	PF07731
113	PF07732
114	PF04566
115	PF04565
116	PF04560
117	PF04563
118	PF04567
119	PF00562
120	PF04561
121	PF00069
122	PF02149
123	PF00076
124	PF01424
125	PF00225
126	PF07993
127	PF04851
128	PF16203
129	PF13625
130	PF00069
131	PF04810
132	PF04815
133	PF04811
134	PF08033
135	PF00069
136	PF00172
137	PF13639
138	PF14369
139	PF01590
140	PF00360
141	PF02518
142	PF00512
143	PF08446
144	PF00072
145	PF00782
146	PF00179
147	PF00226
148	PF02854
149	PF02847
150	PF00155
151	PF14749
152	PF01756
153	PF00441
154	PF00096
155	PF09462
156	PF01025
157	PF00400
158	PF12894
159	PF08662
160	PF00690
161	PF00702
162	PF00122
163	PF00122
164	PF00689
165	PF00172
166	PF07859
167	PF07859
168	PF03941
169	PF07690
170	PF00679
171	PF06421
172	PF00009
173	PF01014
174	PF01014
175	PF07687
176	PF00400
177	PF00400
178	PF00400
179	PF00400
180	PF01546
181	PF07859
182	PF04082
183	PF00172
184	PF08079
185	PF00327
186	PF01138
187	PF00122
188	PF00122
189	PF00702
190	PF00689
191	PF00690
192	PF00481
193	PF03162
194	PF02996
195	PF05368
196	PF01661
197	PF02862
198	PF10417
199	PF00578
200	PF08513
201	PF00735
202	PF00004
203	PF00004
204	PF01180
205	PF08142
206	PF04950
207	PF03105
208	PF00097
209	PF00172
210	PF04082
211	PF00702
212	PF00122
213	PF00403
214	PF00702
215	PF16212
216	PF16209
217	PF00249
218	PF13921
219	PF16655
220	PF09423
221	PF08217
222	PF00743
223	PF00505
224	PF01068
225	PF04679
226	PF04675
227	PF00501
228	PF00153
229	PF00153
230	PF00153
231	PF00621
232	PF10607
233	PF00172
234	PF00172
235	PF00224
236	PF02887
237	PF00557
238	PF00732
239	PF05199
240	PF02518
241	PF00072
242	PF11799
243	PF11798
244	PF00817
245	PF00226
246	PF01293
247	PF00867
248	PF00752
249	PF00334
250	PF04140
251	PF03946
252	PF00298
253	PF09335
254	PF03167
255	PF03167
256	PF00397
257	PF01480
258	PF00076
259	PF00730
260	PF00633
261	PF00067
262	PF00067
263	PF00069
264	PF00172
265	PF00271
266	PF00270
267	PF02373
268	PF01388
269	PF00628
270	PF00628
271	PF02375
272	PF02928
273	PF08429
274	PF07690
275	PF00153
276	PF00153
277	PF00153
278	PF00153
279	PF00069
280	PF04614
281	PF04733
282	PF00238
283	PF03630
284	PF00583
285	PF13432
286	PF00231
287	PF00270
288	PF00270
289	PF02889
290	PF00271
291	PF00043
292	PF02798
293	PF01509
294	PF01472
295	PF16198
296	PF08068
297	PF00152
298	PF01336
299	PF01399
300	PF00787
301	PF07690
302	PF05336
303	PF01907
304	PF00569
305	PF04433
306	PF00249
307	PF00096
308	PF00096
309	PF00096
310	PF00096
311	PF00320
312	PF08550
313	PF01535
314	PF01535
315	PF00454
316	PF00169
317	PF01237
318	PF12796
319	PF08646
320	PF04057
321	PF01336
322	PF16900
323	PF02770
324	PF02771
325	PF00441
326	PF06417
327	PF00251
328	PF08244
329	PF03060
330	PF04086
331	PF02881
