Feature	Pfam
0	PF00008
1	PF00008
2	PF12661
3	PF00651
4	PF07707
5	PF01344
6	PF01344
7	PF01344
8	PF01335
9	PF02263
10	PF02263
11	PF02841
12	PF02841
13	PF02841
14	PF00069
15	PF00759
16	PF00400
17	PF00400
18	PF00553
19	PF12894
20	PF02412
21	PF02412
22	PF02412
23	PF02412
24	PF02412
25	PF02412
26	PF07645
27	PF05735
28	PF00008
29	PF07645
30	PF09111
31	PF09110
32	PF00024
33	PF13855
34	PF00053
35	PF00053
36	PF00053
37	PF00053
38	PF00053
39	PF00053
40	PF00053
41	PF00053
42	PF00053
43	PF00041
44	PF00041
45	PF00041
46	PF00041
47	PF00041
48	PF00041
49	PF00055
50	PF00055
51	PF02210
52	PF00054
53	PF13385
54	PF03445
55	PF13176
56	PF13176
57	PF13424
58	PF13424
59	PF13424
60	PF13424
61	PF13424
62	PF13424
63	PF13424
64	PF13424
65	PF13424
66	PF13424
67	PF13424
68	PF13424
69	PF13374
70	PF13374
71	PF13374
72	PF13912
73	PF00096
74	PF00096
75	PF00833
76	PF04146
77	PF00270
78	PF00270
79	PF01424
80	PF07717
81	PF04408
82	PF00271
83	PF01979
84	PF07645
85	PF07645
86	PF00754
87	PF02412
88	PF02412
89	PF02412
90	PF02412
91	PF02412
92	PF02412
93	PF02412
94	PF05735
95	PF13385
96	PF13306
97	PF13855
98	PF00090
99	PF00090
100	PF00791
101	PF00531
102	PF13927
103	PF17217
104	PF00168
105	PF00168
106	PF00005
107	PF06472
108	PF00560
109	PF13855
110	PF00057
111	PF00057
112	PF00057
113	PF00057
114	PF00057
115	PF00057
116	PF00057
117	PF01663
118	PF00090
119	PF01826
120	PF01826
121	PF01826
122	PF01826
123	PF00094
124	PF00094
125	PF00094
126	PF08742
127	PF08742
128	PF08742
129	PF01382
130	PF01124
131	PF01436
132	PF01436
133	PF01436
134	PF07714
135	PF07707
136	PF00651
137	PF00651
138	PF01344
139	PF01344
140	PF01344
141	PF01344
142	PF10254
143	PF00245
144	PF13676
145	PF13676
146	PF00531
147	PF01335
148	PF13894
149	PF13465
150	PF00096
151	PF00096
152	PF00096
153	PF00096
154	PF01549
155	PF01549
156	PF13927
157	PF13927
158	PF13489
159	PF13649
160	PF00651
161	PF07707
162	PF00008
163	PF00008
164	PF00008
165	PF00008
166	PF00008
167	PF00008
168	PF00008
169	PF00008
170	PF07645
171	PF12661
172	PF12661
173	PF01150
174	PF01150
175	PF08205
176	PF00431
177	PF00008
178	PF07714
179	PF13927
180	PF00051
181	PF00057
182	PF01335
183	PF13424
184	PF13424
185	PF13424
186	PF07679
187	PF07679
188	PF07679
189	PF07679
190	PF07679
191	PF07679
192	PF07679
193	PF07679
194	PF07679
195	PF07679
196	PF07679
197	PF07679
198	PF07679
199	PF07679
200	PF07679
201	PF07679
202	PF07679
203	PF07679
204	PF07679
205	PF07679
206	PF07679
207	PF07679
208	PF07679
209	PF07679
210	PF07679
211	PF07679
212	PF07679
213	PF07679
214	PF07679
215	PF07679
216	PF07679
217	PF07679
218	PF07679
219	PF07679
220	PF07679
221	PF07679
222	PF07679
223	PF07679
224	PF07679
225	PF07679
226	PF07679
227	PF07679
228	PF07679
