Feature	Pfam
0	PF00005
1	PF01061
2	PF12796
3	PF12796
4	PF13637
5	PF00071
6	PF00136
7	PF14260
8	PF03104
9	PF03104
10	PF06294
11	PF01504
12	PF00002
13	PF13405
14	PF08321
15	PF00149
16	PF00005
17	PF00664
18	PF00271
19	PF00270
20	PF00782
21	PF04266
22	PF00153
23	PF13676
24	PF12796
25	PF00023
26	PF01841
27	PF10405
28	PF10403
29	PF00149
30	PF08321
31	PF01380
32	PF01380
33	PF13522
34	PF03151
35	PF15511
36	PF15511
37	PF15511
38	PF15511
39	PF15511
40	PF15511
41	PF15511
42	PF13649
43	PF00400
44	PF02148
45	PF00627
46	PF00627
47	PF00443
48	PF00264
49	PF00561
50	PF10354
51	PF00384
52	PF00384
53	PF10588
54	PF13510
55	PF13516
56	PF12796
57	PF12796
58	PF12796
59	PF12796
60	PF00069
61	PF00755
62	PF12796
63	PF13905
64	PF00266
65	PF07173
66	PF12796
67	PF12796
68	PF01565
69	PF02913
70	PF00076
71	PF13893
72	PF13893
73	PF00270
74	PF00271
75	PF00650
76	PF12697
77	PF13246
78	PF16212
79	PF00004
80	PF00375
81	PF00270
82	PF00271
83	PF03009
84	PF00027
85	PF00027
86	PF00069
87	PF13637
88	PF00439
89	PF00439
90	PF00439
91	PF00439
92	PF00439
93	PF04084
94	PF00076
95	PF00642
96	PF13177
97	PF00610
98	PF00069
99	PF13499
100	PF00415
101	PF00415
102	PF13540
103	PF13833
104	PF13499
105	PF13202
106	PF01392
107	PF11987
108	PF00009
109	PF08393
110	PF12774
111	PF01344
112	PF07728
113	PF12775
114	PF13418
115	PF13964
116	PF12780
117	PF01833
118	PF00270
119	PF00271
120	PF09419
121	PF01399
122	PF00787
123	PF01363
124	PF00027
125	PF00027
126	PF00168
127	PF00400
128	PF00004
129	PF05362
130	PF02190
131	PF10431
132	PF07724
133	PF00004
134	PF00397
135	PF00397
136	PF11698
137	PF03224
138	PF12796
139	PF13499
140	PF07915
141	PF00202
142	PF00567
143	PF00565
144	PF00565
145	PF00565
146	PF00565
147	PF00152
148	PF01336
149	PF00023
150	PF12796
151	PF00026
152	PF01423
153	PF03024
154	PF04190
155	PF01833
156	PF00415
157	PF00415
158	PF00415
159	PF00415
160	PF00415
161	PF00050
162	PF07648
163	PF07648
164	PF07648
165	PF07648
166	PF00069
167	PF00169
168	PF00169
169	PF01459
170	PF00063
171	PF13857
172	PF13637
173	PF12796
174	PF01363
175	PF16209
176	PF00122
177	PF01852
178	PF03859
179	PF12796
180	PF00612
181	PF00612
182	PF00612
183	PF12796
184	PF00249
185	PF13561
186	PF02738
187	PF01799
188	PF03450
189	PF01315
190	PF00111
191	PF00941
192	PF00498
193	PF00400
194	PF00400
195	PF13637
196	PF12796
197	PF12796
198	PF12796
199	PF12796
200	PF07714
201	PF00023
202	PF00173
203	PF00175
204	PF00970
205	PF00168
206	PF06337
207	PF01613
208	PF01363
209	PF00397
210	PF00397
211	PF14494
212	PF04774
213	PF00069
214	PF00168
215	PF00168
216	PF00168
217	PF00168
218	PF00168
219	PF00168
220	PF12796
221	PF12796
222	PF13606
223	PF00076
224	PF00899
225	PF13405
226	PF13499
227	PF00168
228	PF00168
229	PF00168
230	PF12796
231	PF01764
232	PF01363
233	PF01363
234	PF00089
235	PF09273
236	PF00856
237	PF00622
238	PF00632
239	PF00069
240	PF00069
241	PF00063
242	PF02263
243	PF02841
244	PF00664
245	PF00664
246	PF00005
247	PF00005
248	PF00270
249	PF01331
250	PF02940
251	PF12774
252	PF12775
253	PF03028
254	PF12781
255	PF12780
256	PF08393
257	PF07728
258	PF12777
259	PF00406
260	PF13639
261	PF13639
262	PF00400
263	PF00400
264	PF12894
265	PF00566
266	PF01798
267	PF08156
268	PF01753
269	PF01747
270	PF01583
271	PF14306
272	PF00719
273	PF12796
274	PF01363
275	PF00501
276	PF16177
277	PF13193
278	PF07992
279	PF01929
280	PF12643
281	PF00025
282	PF00169
283	PF00063
284	PF12796
285	PF12796
286	PF12796
287	PF00069
288	PF00023
289	PF12796
290	PF12796
291	PF12796
292	PF07714
293	PF13637
294	PF00397
295	PF16131
296	PF00076
297	PF03738
298	PF00400
299	PF00400
300	PF00400
301	PF13499
302	PF00125
303	PF00125
304	PF00125
305	PF00069
306	PF13646
307	PF12451
308	PF13857
309	PF13857
310	PF13606
311	PF09360
312	PF10660
313	PF03162
314	PF01852
315	PF01363
316	PF01118
317	PF00696
318	PF02774
319	PF07714
320	PF13833
321	PF13499
322	PF13499
323	PF13499
324	PF00264
325	PF00612
326	PF00612
327	PF00612
328	PF00225
329	PF00169
330	PF07714
331	PF00501
332	PF00004
333	PF00069
334	PF02845
335	PF01713
336	PF00651
337	PF13460
338	PF01363
339	PF00225
340	PF03133
341	PF10152
342	PF10152
343	PF10152
344	PF02181
345	PF01363
346	PF00169
347	PF13424
348	PF00118
349	PF01504
350	PF01504
351	PF01363
352	PF00271
353	PF00176
354	PF14652
355	PF14652
356	PF14652
357	PF14652
358	PF00498
359	PF00305
360	PF00067
361	PF12796
362	PF00703
363	PF03221
364	PF13410
365	PF13409
366	PF08241
367	PF13181
368	PF00397
369	PF04564
370	PF00249
371	PF00481
372	PF00027
373	PF00027
374	PF00069
375	PF00097
376	PF17035
377	PF00439
378	PF04615
379	PF04749
380	PF08409
381	PF03092
382	PF01088
383	PF13185
384	PF00233
385	PF01590
386	PF01590
387	PF01590
388	PF00023
389	PF12796
390	PF12796
391	PF12796
392	PF12796
393	PF13857
394	PF01922
395	PF03909
396	PF00909
397	PF00730
398	PF00633
399	PF10225
400	PF00282
401	PF00612
402	PF00612
403	PF00612
404	PF00612
405	PF00612
406	PF00612
407	PF03801
408	PF14815
409	PF00633
410	PF00730
411	PF13959
412	PF00271
413	PF00270
414	PF08241
415	PF13532
416	PF11865
417	PF08771
418	PF00454
419	PF02260
420	PF02259
421	PF02518
422	PF00183
423	PF00400
424	PF12894
425	PF13833
426	PF13499
427	PF01728
428	PF05199
429	PF00732
430	PF00271
431	PF00385
432	PF00176
433	PF00628
434	PF00439
435	PF12832
436	PF06452
437	PF11051
438	PF11051
439	PF00069
440	PF00686
441	PF00027
442	PF00664
443	PF00664
444	PF00005
445	PF00005
446	PF00415
447	PF00415
448	PF00415
449	PF00415
450	PF12796
451	PF13418
452	PF13418
453	PF00415
454	PF00415
455	PF00415
456	PF00415
457	PF00415
458	PF00622
459	PF01344
460	PF13964
461	PF01852
462	PF01363
463	PF00400
464	PF00400
465	PF00400
466	PF00400
467	PF00400
468	PF00400
469	PF00400
470	PF00096
471	PF00096
472	PF00069
473	PF15261
474	PF00249
475	PF13921
476	PF00535
477	PF00787
478	PF08190
479	PF13855
480	PF13855
481	PF13637
482	PF00227
483	PF00291
484	PF00571
485	PF01633
486	PF00352
487	PF00352
488	PF00684
489	PF01556
490	PF00226
491	PF03160
492	PF03160
493	PF03160
494	PF03160
495	PF03160
496	PF00041
497	PF00041
498	PF00041
499	PF00041
500	PF00041
501	PF00041
502	PF09066
503	PF01602
504	PF00650
505	PF01363
506	PF00027
507	PF00069
508	PF12796
509	PF12796
510	PF01363
511	PF01363
512	PF01590
513	PF00063
514	PF00063
515	PF12796
516	PF12796
517	PF01363
518	PF00071
519	PF00069
520	PF13649
521	PF00090
522	PF00090
523	PF00090
524	PF00090
525	PF00169
526	PF07059
527	PF01852
528	PF13692
529	PF04305
530	PF12796
531	PF12796
532	PF12796
533	PF00023
534	PF13637
535	PF07714
536	PF03493
537	PF07885
538	PF08324
539	PF00400
540	PF09070
541	PF01207
542	PF00023
543	PF12796
544	PF12796
545	PF12796
546	PF13637
547	PF00069
548	PF12796
549	PF12796
550	PF12796
551	PF12796
552	PF12796
553	PF12796
554	PF13606
555	PF00071
556	PF00312
557	PF02736
558	PF00063
559	PF07714
560	PF08700
561	PF00083
562	PF00069
563	PF00447
564	PF00266
565	PF00787
566	PF00334
567	PF00069
568	PF13347
569	PF00400
570	PF00400
571	PF00957
572	PF13774
573	PF13181
574	PF13181
575	PF01513
576	PF10294
577	PF06093
578	PF06093
579	PF00849
580	PF01709
581	PF00175
582	PF00667
583	PF00667
584	PF00258
585	PF00698
586	PF02801
587	PF01648
588	PF01575
589	PF16073
590	PF00109
591	PF08354
592	PF00085
593	PF00085
594	PF13848
595	PF00027
596	PF00520
597	PF00069
598	PF02759
599	PF00620
600	PF07534
601	PF04727
602	PF13424
603	PF01476
604	PF00400
605	PF00041
606	PF04142
607	PF13401
608	PF01363
609	PF03404
610	PF00173
611	PF00174
612	PF01363
613	PF09423
614	PF02737
615	PF00725
616	PF01753
617	PF00612
618	PF00612
619	PF02887
620	PF00224
621	PF00005
622	PF00005
623	PF00664
624	PF00664
625	PF06110
626	PF06110
627	PF00447
628	PF02141
629	PF03456
630	PF00550
631	PF00501
632	PF00501
633	PF13360
634	PF13360
635	PF00069
636	PF00027
637	PF00027
638	PF00027
639	PF04969
640	PF00069
641	PF02807
642	PF02807
643	PF00217
644	PF00217
645	PF13499
646	PF13450
647	PF07156
648	PF02516
649	PF01365
650	PF08709
651	PF00043
652	PF03950
653	PF00458
654	PF00749
655	PF00004
656	PF00069
657	PF04784
658	PF00072
659	PF00160
660	PF00169
661	PF00300
662	PF03462
663	PF00472
664	PF00004
665	PF07714
666	PF00814
667	PF00069
668	PF15227
669	PF01902
670	PF01042
671	PF01042
672	PF01412
673	PF00249
674	PF00249
675	PF03357
676	PF01753
677	PF00118
678	PF00400
679	PF00400
680	PF00400
681	PF00400
682	PF00400
683	PF00400
684	PF00400
685	PF00400
686	PF00400
687	PF00400
688	PF00400
689	PF00400
690	PF02770
691	PF00441
692	PF02771
693	PF00351
694	PF00702
695	PF00415
696	PF00415
697	PF00415
698	PF00415
699	PF00415
700	PF00566
701	PF00168
702	PF00648
703	PF01067
704	PF13385
705	PF00632
706	PF00415
707	PF00415
708	PF00415
709	PF00415
710	PF00415
711	PF13540
712	PF00622
713	PF00071
714	PF13516
715	PF13516
716	PF00025
717	PF16212
718	PF13246
719	PF16209
720	PF00122
721	PF00632
722	PF00645
723	PF00400
724	PF00400
725	PF00400
726	PF00041
727	PF00041
728	PF00041
