Feature	Pfam
0	PF00013
1	PF04818
2	PF00012
3	PF00782
4	PF02776
5	PF00550
6	PF02775
7	PF00447
8	PF07717
9	PF00271
10	PF04408
11	PF00270
12	PF12049
13	PF00415
14	PF00415
15	PF00415
16	PF00415
17	PF00415
18	PF00226
19	PF04564
20	PF00400
21	PF00400
22	PF00400
23	PF00400
24	PF00400
25	PF00400
26	PF00400
27	PF00557
28	PF16189
29	PF16188
30	PF01321
31	PF00069
32	PF00549
33	PF02629
34	PF00011
35	PF00569
36	PF00240
37	PF02201
38	PF00505
39	PF08766
40	PF00085
41	PF00380
42	PF00133
43	PF08264
44	PF16589
45	PF01068
46	PF04675
47	PF04679
48	PF00009
49	PF03764
50	PF03144
51	PF14492
52	PF00679
53	PF00016
54	PF02133
55	PF12763
56	PF00254
57	PF07522
58	PF00255
59	PF07676
60	PF07676
61	PF14684
62	PF03572
63	PF01476
64	PF03946
65	PF00298
66	PF00400
67	PF00400
68	PF00400
69	PF00939
70	PF00627
71	PF00240
72	PF00270
73	PF00271
74	PF04408
75	PF07717
76	PF01399
77	PF08375
78	PF00686
79	PF01412
80	PF13472
81	PF12777
82	PF08393
83	PF03028
84	PF12774
85	PF12780
86	PF07728
87	PF12775
88	PF12781
89	PF08385
90	PF00782
91	PF02996
92	PF00847
93	PF04006
94	PF01040
95	PF03119
96	PF01653
97	PF03120
98	PF12826
99	PF00533
100	PF13669
101	PF01268
102	PF00179
103	PF16275
104	PF00013
105	PF00690
106	PF00702
107	PF00122
108	PF00689
109	PF13246
110	PF01833
111	PF01833
112	PF01833
113	PF01833
114	PF01833
115	PF01833
116	PF01833
117	PF01833
118	PF01833
119	PF01833
120	PF01833
121	PF01833
122	PF00226
123	PF09325
124	PF00787
125	PF06071
126	PF01926
127	PF01119
128	PF08676
129	PF13589
130	PF06325
131	PF01426
132	PF00628
133	PF04802
134	PF04084
135	PF00752
136	PF00867
137	PF00917
138	PF00176
139	PF00271
140	PF02518
141	PF00183
142	PF01833
143	PF00270
144	PF00271
145	PF00856
146	PF08433
147	PF04158
148	PF00400
149	PF00400
150	PF00400
151	PF00400
152	PF12689
153	PF00318
154	PF00318
155	PF16122
156	PF01078
157	PF13519
158	PF01088
159	PF00069
160	PF00498
161	PF01789
162	PF02141
163	PF01192
164	PF00150
165	PF13649
166	PF01388
167	PF01174
168	PF02037
169	PF00013
170	PF00013
171	PF03909
172	PF13561
173	PF12352
174	PF00085
175	PF00403
176	PF00122
177	PF00702
178	PF00076
179	PF00076
180	PF00076
181	PF00590
182	PF02590
183	PF00022
184	PF00203
185	PF00168
186	PF00168
187	PF00168
188	PF05178
189	PF12936
190	PF00096
191	PF08538
192	PF14791
193	PF10391
194	PF14716
195	PF14792
196	PF01187
197	PF00400
198	PF00400
