Feature	Pfam
0	PF00001
1	PF00569
2	PF05605
3	PF08205
4	PF07686
5	PF00622
6	PF13765
7	PF01699
8	PF01699
9	PF03134
10	PF00028
11	PF00069
12	PF00581
13	PF00566
14	PF00626
15	PF00626
16	PF00626
17	PF00626
18	PF00626
19	PF00626
20	PF02209
21	PF00069
22	PF13964
23	PF13854
24	PF13418
25	PF07646
26	PF13853
27	PF02210
28	PF02210
29	PF02210
30	PF02210
31	PF00754
32	PF07645
33	PF07645
34	PF07645
35	PF07645
36	PF07645
37	PF07645
38	PF07645
39	PF07645
40	PF07645
41	PF07645
42	PF07645
43	PF07645
44	PF07645
45	PF07645
46	PF07645
47	PF07645
48	PF07645
49	PF00683
50	PF00683
51	PF00683
52	PF00069
53	PF07500
54	PF00400
55	PF00400
56	PF00400
57	PF01403
58	PF08337
59	PF01437
60	PF01437
61	PF01833
62	PF01833
63	PF01833
64	PF01833
65	PF00474
66	PF12736
67	PF00022
68	PF16840
69	PF16177
70	PF13193
71	PF00501
72	PF08282
73	PF00689
74	PF13246
75	PF00690
76	PF00122
77	PF00122
78	PF12424
79	PF12424
80	PF00001
81	PF00001
82	PF13927
83	PF07679
84	PF07679
85	PF07679
86	PF03098
87	PF03098
88	PF13855
89	PF13855
90	PF00093
91	PF14844
92	PF00400
93	PF00400
94	PF02138
95	PF00273
96	PF00273
97	PF00273
98	PF00052
99	PF00055
100	PF00053
101	PF00053
102	PF00053
103	PF00053
104	PF00053
105	PF00053
106	PF00053
107	PF00053
108	PF00053
109	PF00053
110	PF01291
111	PF01834
112	PF08344
113	PF00520
114	PF07653
115	PF00536
116	PF12796
117	PF00595
118	PF16511
119	PF01569
120	PF00307
121	PF00402
122	PF00402
123	PF00402
124	PF13516
125	PF13516
126	PF13516
127	PF13516
128	PF05729
129	PF13181
130	PF16493
131	PF05920
132	PF01735
133	PF00168
134	PF00089
135	PF00431
136	PF00431
137	PF01390
138	PF00057
139	PF00057
140	PF00057
141	PF00057
142	PF01007
143	PF08466
144	PF00018
145	PF00169
146	PF00621
147	PF00595
148	PF00130
149	PF00010
150	PF07527
151	PF00505
152	PF03962
153	PF14634
154	PF00642
155	PF07717
156	PF05773
157	PF00270
158	PF04408
159	PF00271
160	PF13853
161	PF00454
162	PF00498
163	PF15363
164	PF00651
165	PF00651
166	PF13202
167	PF03992
168	PF14604
169	PF09027
170	PF07714
171	PF11555
172	PF11936
173	PF12661
174	PF12661
175	PF12661
176	PF12661
177	PF07684
178	PF07645
179	PF07645
180	PF07645
181	PF07645
182	PF07645
183	PF06816
184	PF00008
185	PF00008
186	PF00008
187	PF00008
188	PF00008
189	PF00008
190	PF00008
191	PF00008
192	PF00008
193	PF00008
194	PF00008
195	PF00008
196	PF00008
197	PF00008
198	PF00008
199	PF00008
200	PF00008
201	PF00008
202	PF00008
203	PF00008
204	PF00008
205	PF00008
206	PF00008
207	PF12796
208	PF12796
209	PF00066
210	PF00066
211	PF00066
212	PF13855
213	PF13855
214	PF07679
215	PF03160
216	PF03160
217	PF03160
218	PF03160
219	PF03160
220	PF00093
221	PF00093
222	PF00093
223	PF00093
224	PF00093
225	PF16184
226	PF16184
227	PF16184
228	PF16184
229	PF16184
230	PF16184
231	PF16184
232	PF16184
233	PF16184
234	PF16184
235	PF16184
236	PF16184
237	PF17208
238	PF00536
239	PF12140
240	PF00151
241	PF01477
242	PF12348
243	PF12348
244	PF13870
245	PF00071
246	PF00503
247	PF02617
248	PF02207
249	PF13853
250	PF00007
251	PF00093
252	PF00219
253	PF00868
254	PF00927
255	PF00927
256	PF01841
257	PF02214
258	PF00520
259	PF04300
260	PF02214
261	PF12012
262	PF00020
263	PF00020
264	PF15467
265	PF00443
266	PF02148
267	PF00041
268	PF00041
269	PF00041
270	PF00041
271	PF00041
272	PF13927
273	PF13927
274	PF07679
275	PF07679
276	PF00612
277	PF00612
278	PF00063
279	PF00069
280	PF00122
281	PF16212
282	PF00702
283	PF16209
284	PF01049
285	PF00028
286	PF00028
287	PF00028
288	PF00028
289	PF02931
290	PF02932
291	PF02535
292	PF12179
293	PF00069
294	PF13853
295	PF12796
296	PF12796
297	PF07525
298	PF00023
299	PF08151
300	PF08150
301	PF16165
302	PF00168
303	PF00168
304	PF00168
305	PF00168
306	PF00168
307	PF00122
308	PF16212
309	PF16209
310	PF13246
311	PF08514
312	PF00048
313	PF00754
314	PF07714
315	PF01007
316	PF00641
317	PF00641
318	PF02338
319	PF00096
320	PF00096
321	PF00096
322	PF13909
323	PF13909
324	PF01213
325	PF08603
326	PF05378
327	PF01968
328	PF02538
329	PF15058
330	PF13087
331	PF13086
332	PF13086
333	PF00487
334	PF00090
335	PF00090
336	PF00090
337	PF00090
338	PF00090
339	PF08686
340	PF05986
341	PF00009
342	PF03143
343	PF03144
344	PF09279
345	PF00168
346	PF00168
347	PF16457
348	PF00388
349	PF00387
350	PF01576
351	PF02736
352	PF00063
353	PF13912
354	PF13912
355	PF13912
356	PF13912
357	PF01352
358	PF00096
359	PF00096
360	PF00096
361	PF00096
362	PF00096
363	PF00096
364	PF00096
365	PF00096
366	PF00096
367	PF00096
368	PF00096
369	PF00096
370	PF00096
371	PF00096
372	PF00096
373	PF00096
374	PF00096
375	PF00096
376	PF00096
377	PF00096
378	PF00096
379	PF00096
380	PF00096
381	PF00096
382	PF00096
383	PF00096
384	PF00096
385	PF00096
386	PF00096
387	PF00096
388	PF00096
389	PF00096
390	PF00096
391	PF00096
392	PF00096
393	PF00096
394	PF00096
395	PF00096
396	PF00096
397	PF00096
398	PF00096
399	PF00096
400	PF12874
401	PF03133
402	PF15037
403	PF01007
404	PF13853
405	PF13853
406	PF00587
407	PF02403
408	PF13853
409	PF00058
410	PF00058
411	PF00058
412	PF00041
413	PF00041
414	PF00041
415	PF15902
416	PF00057
417	PF00057
418	PF00057
419	PF00057
420	PF00057
421	PF00057
422	PF00057
423	PF00057
424	PF00057
425	PF00057
426	PF00057
427	PF15901
428	PF00017
429	PF15963
430	PF08266
431	PF00028
432	PF00028
433	PF00028
434	PF00028
435	PF00028
436	PF00028
437	PF08374
438	PF00059
439	PF03954
440	PF16493
441	PF05920
442	PF00069
443	PF00012
444	PF13853
445	PF09379
446	PF00102
447	PF00373
448	PF09380
449	PF00335
450	PF00041
451	PF00041
452	PF00041
453	PF00041
454	PF00041
455	PF07679
456	PF07679
457	PF07679
458	PF07679
459	PF07679
460	PF07679
461	PF13927
462	PF13927
463	PF00337
464	PF00266
465	PF06396
466	PF00431
467	PF00431
468	PF11980
469	PF00754
470	PF00754
471	PF00629
472	PF00053
473	PF00053
474	PF00053
475	PF00053
476	PF00053
477	PF00053
478	PF00053
479	PF00053
480	PF00053
481	PF00053
482	PF00053
483	PF00053
484	PF00053
485	PF00055
486	PF01221
487	PF00089
488	PF00702
489	PF00690
490	PF12424
491	PF12424
492	PF00689
493	PF13246
494	PF00122
495	PF00122
496	PF00619
497	PF00531
498	PF13853
499	PF00651
500	PF07707
501	PF01344
502	PF01344
503	PF01344
504	PF04847
505	PF00168
506	PF00168
507	PF02318
508	PF05517
509	PF02257
510	PF01388
511	PF13912
512	PF01352
513	PF01352
514	PF00096
515	PF00096
516	PF00096
517	PF00096
518	PF00096
519	PF00096
520	PF00096
521	PF00096
522	PF00096
523	PF00096
524	PF00096
525	PF00096
526	PF00096
527	PF00096
528	PF00096
529	PF00096
530	PF08840
531	PF04775
532	PF00134
533	PF00554
534	PF16179
535	PF15345
536	PF06470
537	PF02463
538	PF01302
539	PF14560
540	PF14580
541	PF00096
542	PF00096
543	PF00856
544	PF13912
545	PF13912
546	PF01344
547	PF01344
548	PF00651
549	PF08516
550	PF01562
551	PF01421
552	PF00200
553	PF00168
554	PF00168
555	PF00130
556	PF00620
557	PF00096
558	PF00096
559	PF00096
560	PF00969
561	PF07654
562	PF00271
563	PF07443
564	PF07443
565	PF00176
566	PF00665
567	PF00075
568	PF00078
569	PF00077
570	PF02093
571	PF01140
572	PF00098
573	PF16721
574	PF07645
575	PF07645
576	PF00100
577	PF16211
578	PF00125
579	PF16211
580	PF00125
581	PF16211
582	PF00125
583	PF16211
584	PF00125
585	PF00178
586	PF02198
587	PF00503
588	PF01223
589	PF01663
590	PF01033
591	PF01033
592	PF10148
593	PF15157
594	PF12796
595	PF00023
596	PF13839
597	PF02210
598	PF02210
599	PF02210
600	PF02210
601	PF00754
602	PF00008
603	PF15268
604	PF04430
605	PF03921
606	PF08686
607	PF05986
608	PF00090
609	PF00090
610	PF00090
611	PF00090
612	PF00090
613	PF03782
614	PF00090
615	PF00018
616	PF00620
617	PF00169
618	PF00397
619	PF00027
620	PF13426
621	PF00520
622	PF00520
623	PF03520
624	PF02148
625	PF00443
626	PF10283
627	PF10283
628	PF00087
629	PF00405
630	PF00405
631	PF00209
632	PF00029
633	PF07647
634	PF02791
635	PF01429
636	PF15613
637	PF00628
638	PF00439
639	PF00400
640	PF00400
641	PF00400
642	PF00400
643	PF00400
644	PF00400
645	PF04564
646	PF00615
647	PF00209
648	PF02181
649	PF06346
650	PF06346
651	PF06346
652	PF07738
653	PF00169
654	PF01237
655	PF00388
656	PF00617
657	PF00168
658	PF00387
659	PF00788
660	PF00704
661	PF09164
662	PF00273
663	PF00273
664	PF00041
665	PF00643
666	PF00282
667	PF00538
668	PF09128
669	PF00595
670	PF00621
671	PF00249
672	PF16772
673	PF08558
674	PF00104
675	PF00105
676	PF00001
677	PF14843
678	PF08686
679	PF01483
680	PF00082
681	PF16470
682	PF13893
683	PF00076
684	PF00076
685	PF00307
686	PF13853
687	PF00096
688	PF00096
689	PF00096
690	PF00096
691	PF00096
692	PF00096
693	PF00096
694	PF00096
695	PF00096
696	PF00096
697	PF00096
698	PF00096
699	PF00096
700	PF00096
701	PF01352
702	PF04777
703	PF00085
704	PF15227
705	PF13765
706	PF00622
707	PF13622
708	PF00313
709	PF00620
710	PF00019
711	PF00688
712	PF10230
713	PF09258
714	PF03016
715	PF00096
716	PF00096
717	PF00096
718	PF00096
719	PF00096
720	PF00096
721	PF00096
722	PF00096
723	PF00096
724	PF00096
725	PF00096
726	PF00096
727	PF00096
728	PF00096
729	PF01352
730	PF00822
731	PF00400
732	PF00400
733	PF00400
734	PF00400
735	PF00400
736	PF00400
737	PF00400
738	PF00400
739	PF14551
740	PF17207
741	PF00493
742	PF01390
743	PF00046
744	PF00412
745	PF00412
746	PF13853
747	PF07651
748	PF00400
749	PF00400
750	PF04003
751	PF04825
752	PF04824
753	PF07004
754	PF07004
755	PF07004
756	PF01030
757	PF01030
758	PF07714
759	PF00757
760	PF00147
761	PF00041
762	PF00041
763	PF00041
764	PF00041
765	PF00041
766	PF00041
767	PF00041
768	PF00041
769	PF00041
770	PF00041
771	PF00041
772	PF00041
773	PF00041
774	PF15825
775	PF00735
776	PF00957
777	PF13774
778	PF00104
779	PF00105
780	PF04442
781	PF00057
782	PF00431
783	PF00431
784	PF01529
785	PF02210
786	PF02210
787	PF02210
788	PF02210
789	PF00754
790	PF00047
791	PF07714
792	PF13281
793	PF00069
794	PF14555
795	PF13899
796	PF00789
797	PF01352
798	PF00096
799	PF00096
800	PF00096
801	PF00096
802	PF00096
803	PF00096
804	PF00096
805	PF00096
806	PF09380
807	PF13920
808	PF09379
809	PF00373
810	PF03810
811	PF13513
812	PF01186
813	PF00530
814	PF00530
815	PF00530
816	PF00530
817	PF00076
818	PF00226
819	PF00167
820	PF00096
821	PF00096
822	PF00096
823	PF00096
824	PF00096
825	PF00096
826	PF00096
827	PF00096
828	PF00096
829	PF00096
830	PF00096
831	PF00096
832	PF00096
833	PF00096
834	PF01352
835	PF00225
836	PF11601
837	PF11879
838	PF02214
839	PF00520
840	PF08150
841	PF16165
842	PF00168
843	PF00168
844	PF00168
845	PF00168
846	PF00168
847	PF00168
848	PF08151
849	PF15767
850	PF02518
851	PF10436
852	PF00041
853	PF00041
854	PF07699
855	PF01404
856	PF14575
857	PF07714
858	PF00536
859	PF12796
860	PF00595
861	PF07647
862	PF00856
863	PF09273
864	PF00566
865	PF00096
866	PF00096
867	PF00096
868	PF00096
869	PF00096
870	PF00096
871	PF00096
872	PF00096
873	PF00096
874	PF00096
875	PF00096
876	PF00096
877	PF00096
878	PF01352
879	PF00096
880	PF00096
881	PF00096
882	PF00096
883	PF00096
884	PF00096
885	PF00096
886	PF00096
887	PF00096
888	PF00096
889	PF00096
890	PF01485
891	PF01485
892	PF00047
893	PF00629
894	PF00041
895	PF00041
896	PF00102
897	PF00102
898	PF00001
899	PF01733
900	PF00412
901	PF00412
902	PF00412
903	PF00412
904	PF00822
905	PF00230
906	PF00270
907	PF00271
908	PF04408
909	PF07717
910	PF00621
911	PF00169
912	PF00018
913	PF00046
914	PF04814
915	PF00102
916	PF00017
917	PF00017
918	PF00605
919	PF00702
920	PF00122
921	PF00403
922	PF00403
923	PF00403
924	PF00403
925	PF00403
926	PF00403
927	PF00089
928	PF00431
929	PF00431
930	PF00096
931	PF00096
932	PF00096
933	PF00096
934	PF00096
935	PF00096
936	PF00096
937	PF00096
938	PF00096
939	PF00096
940	PF00096
941	PF00096
942	PF00096
943	PF00096
944	PF00096
945	PF00096
946	PF00096
947	PF13912
948	PF06512
949	PF00520
950	PF00520
951	PF00520
952	PF00520
953	PF15373
954	PF01234
955	PF15904
956	PF00447
957	PF06546
958	PF02186
959	PF00096
960	PF00096
961	PF00096
962	PF00096
963	PF00096
964	PF00096
965	PF00096
966	PF00096
967	PF00096
968	PF00096
969	PF00096
970	PF00096
971	PF00096
972	PF00096
973	PF00096
974	PF00169
975	PF14429
976	PF06920
977	PF11878
978	PF15815
979	PF00097
980	PF00170
981	PF00028
982	PF00028
983	PF00028
984	PF00028
985	PF00028
986	PF00028
987	PF00028
988	PF00028
989	PF00028
990	PF00028
991	PF00028
992	PF00028
993	PF00028
994	PF00028
995	PF00028
996	PF00028
997	PF00028
998	PF00028
999	PF00028
1000	PF00028
1001	PF00028
1002	PF00028
1003	PF00028
1004	PF00028
1005	PF00028
1006	PF00028
1007	PF00028
1008	PF00028
1009	PF00028
1010	PF00028
1011	PF00028
1012	PF00028
1013	PF02210
1014	PF02210
1015	PF00008
1016	PF07645
1017	PF16208
1018	PF00038
1019	PF12052
1020	PF00625
1021	PF02845
1022	PF13853
1023	PF02257
1024	PF00610
1025	PF00610
1026	PF00621
1027	PF13499
1028	PF00071
1029	PF13499
1030	PF00250
1031	PF00341
1032	PF04692
1033	PF03372
1034	PF14555
1035	PF12763
1036	PF12763
1037	PF12763
1038	PF00076
1039	PF12938
1040	PF00627
1041	PF10427
1042	PF16608
1043	PF07565
1044	PF00955
1045	PF03810
1046	PF08389
1047	PF00621
1048	PF00400
1049	PF00400
1050	PF00400
1051	PF00400
1052	PF00400
1053	PF00168
1054	PF00017
1055	PF00017
1056	PF00388
1057	PF00387
1058	PF00018
1059	PF00271
1060	PF00270
1061	PF00270
1062	PF02889
1063	PF02889
1064	PF00047
1065	PF13927
1066	PF13927
1067	PF13927
1068	PF13882
1069	PF00041
1070	PF00041
1071	PF00041
1072	PF00041
1073	PF07679
1074	PF01126
1075	PF00096
1076	PF00096
1077	PF00096
1078	PF00096
1079	PF00096
1080	PF00096
1081	PF13912
1082	PF14447
1083	PF14500
1084	PF12460
1085	PF00059
1086	PF00069
1087	PF00531
1088	PF13853
1089	PF00118
1090	PF07686
1091	PF00651
1092	PF00651
1093	PF12796
1094	PF00415
1095	PF00415
1096	PF00415
1097	PF00248
1098	PF00620
1099	PF00610
1100	PF03949
1101	PF00390
1102	PF13855
1103	PF13855
1104	PF00481
1105	PF07966
1106	PF00026
1107	PF10252
1108	PF00096
1109	PF00096
1110	PF00096
1111	PF00096
1112	PF00307
1113	PF13246
1114	PF16209
1115	PF00122
1116	PF16212
1117	PF00078
1118	PF01140
1119	PF00077
1120	PF02093
1121	PF00320
1122	PF00320
1123	PF03096
1124	PF03097
1125	PF13949
1126	PF04263
1127	PF04265
1128	PF07525
1129	PF12796
1130	PF12796
1131	PF00021
1132	PF01352
1133	PF00096
1134	PF00096
1135	PF00096
1136	PF00096
1137	PF00096
1138	PF00096
1139	PF00096
1140	PF00096
1141	PF00096
1142	PF00096
1143	PF00096
1144	PF00096
1145	PF01163
1146	PF09202
1147	PF07653
1148	PF00018
1149	PF00017
1150	PF08699
1151	PF02171
1152	PF02170
1153	PF00654
1154	PF00571
1155	PF00571
1156	PF01569
1157	PF08736
1158	PF09380
1159	PF00373
1160	PF00169
1161	PF00169
1162	PF09379
1163	PF00621
1164	PF00108
1165	PF02803
1166	PF09128
1167	PF00621
1168	PF00595
1169	PF08043
1170	PF08043
1171	PF08043
1172	PF08043
1173	PF08043
1174	PF08043
1175	PF08043
1176	PF08043
1177	PF00635
1178	PF00168
1179	PF00168
1180	PF03402
1181	PF00069
1182	PF00780
1183	PF01049
1184	PF00028
1185	PF00028
1186	PF00028
1187	PF00028
1188	PF15707
