Feature	Pfam
0	PF00203
1	PF12661
2	PF00008
3	PF00008
4	PF00008
5	PF00008
6	PF00008
7	PF12937
8	PF00443
9	PF06155
10	PF02668
11	PF05188
12	PF00488
13	PF05192
14	PF01624
15	PF13418
16	PF13964
17	PF14369
18	PF13639
19	PF08150
20	PF08151
21	PF16165
22	PF00168
23	PF00168
24	PF00168
25	PF00168
26	PF00168
27	PF00168
28	PF00664
29	PF00005
30	PF00060
31	PF10613
32	PF14641
33	PF14632
34	PF14639
35	PF14635
36	PF14878
37	PF14633
38	PF00575
39	PF15882
40	PF01734
41	PF00728
42	PF14845
43	PF00013
44	PF10469
45	PF13174
46	PF04049
47	PF13414
48	PF13181
49	PF13181
50	PF00067
51	PF07690
52	PF17171
53	PF17172
54	PF01019
55	PF07986
56	PF12755
57	PF11916
58	PF00001
59	PF13855
60	PF00109
61	PF14765
62	PF08659
63	PF00698
64	PF00975
65	PF00550
66	PF00107
67	PF02801
68	PF16197
69	PF16095
70	PF01553
71	PF00071
72	PF03987
73	PF03986
74	PF10381
75	PF00300
76	PF01591
77	PF00067
78	PF00067
79	PF00648
80	PF01067
81	PF00168
82	PF00091
83	PF03953
84	PF00057
85	PF00057
86	PF00057
87	PF00057
88	PF00057
89	PF00057
90	PF00057
91	PF00057
92	PF00057
93	PF00629
94	PF00629
95	PF00629
96	PF00629
97	PF00629
98	PF00629
99	PF00629
100	PF00629
101	PF00629
102	PF00629
103	PF00629
104	PF00629
105	PF00629
106	PF00629
107	PF00629
108	PF00629
109	PF00629
110	PF00629
111	PF00629
112	PF00629
113	PF00270
114	PF00271
115	PF00001
116	PF00168
117	PF00168
118	PF00168
119	PF00168
120	PF00168
121	PF00168
122	PF08165
123	PF08151
124	PF16165
125	PF08150
126	PF07690
127	PF13831
128	PF13832
129	PF00439
130	PF10513
131	PF00855
132	PF00008
133	PF00008
134	PF00008
135	PF00008
136	PF00008
137	PF00008
138	PF00008
139	PF00008
140	PF00008
141	PF00008
142	PF00008
143	PF00008
144	PF00008
145	PF00008
146	PF00008
147	PF00008
148	PF00008
149	PF00008
150	PF00008
151	PF00008
152	PF00008
153	PF00008
154	PF00008
155	PF00008
156	PF00008
157	PF00008
158	PF00008
159	PF00008
160	PF00008
161	PF00008
162	PF07645
163	PF12661
164	PF12661
165	PF12661
166	PF12661
167	PF12661
168	PF08477
169	PF13621
170	PF00307
171	PF00307
172	PF00435
173	PF00435
174	PF00435
175	PF00435
176	PF00435
177	PF00435
178	PF00435
179	PF00435
180	PF00435
181	PF00435
182	PF00435
183	PF00435
184	PF10180
185	PF00069
186	PF00069
187	PF07978
188	PF00595
189	PF00610
190	PF00610
191	PF00520
192	PF00240
193	PF00303
194	PF00620
195	PF00130
196	PF13476
197	PF00854
198	PF13424
199	PF13424
200	PF13424
201	PF13181
202	PF17213
203	PF07562
204	PF01094
205	PF00003
206	PF08167
207	PF00630
208	PF00630
209	PF00630
210	PF00630
211	PF00630
212	PF00630
213	PF00630
214	PF00630
215	PF00630
216	PF00630
217	PF00630
218	PF00630
219	PF00630
220	PF00630
221	PF00630
222	PF00630
223	PF00630
224	PF00630
225	PF00630
226	PF00630
227	PF00630
228	PF00630
229	PF00630
230	PF00630
231	PF00630
232	PF00630
233	PF00630
234	PF00630
235	PF00630
236	PF00630
237	PF00630
238	PF00630
239	PF00630
240	PF00630
241	PF00630
242	PF00630
243	PF00307
244	PF00307
245	PF00612
246	PF00612
247	PF00001
248	PF01020
249	PF00240
250	PF01411
251	PF07973
252	PF02272
253	PF00439
254	PF06001
255	PF02172
256	PF08214
257	PF08214
258	PF00569
259	PF02135
260	PF02263
261	PF00246
262	PF00999
263	PF00001
264	PF07653
265	PF00001
266	PF07690
267	PF01556
268	PF00684
269	PF00226
270	PF00435
271	PF00435
272	PF00435
273	PF00435
274	PF00435
275	PF00435
276	PF00435
277	PF00435
278	PF00435
279	PF00435
280	PF00435
281	PF00435
282	PF00435
283	PF00435
284	PF00435
285	PF00435
286	PF00435
287	PF00435
288	PF00435
289	PF08726
290	PF00018
291	PF13499
292	PF13424
293	PF13424
294	PF13424
295	PF13424
296	PF13424
297	PF13424
298	PF13374
299	PF13374
300	PF01699
301	PF01699
302	PF00001
303	PF00076
304	PF00076
305	PF08075
306	PF00312
307	PF08069
308	PF00003
309	PF01094
310	PF05188
311	PF00488
312	PF05192
313	PF17172
314	PF17171
315	PF00640
316	PF00008
317	PF00008
318	PF00008
319	PF00008
320	PF00008
321	PF00008
322	PF00008
323	PF00008
324	PF00008
325	PF12661
326	PF00643
327	PF13445
