Feature	Pfam
0	PF09307
1	PF08831
2	PF00086
3	PF03828
4	PF03828
5	PF00098
6	PF01909
7	PF01023
8	PF00041
9	PF07679
10	PF07679
11	PF07679
12	PF07679
13	PF13927
14	PF00041
15	PF00041
16	PF00041
17	PF01049
18	PF00028
19	PF00028
20	PF00028
21	PF00028
22	PF08758
23	PF00632
24	PF00168
25	PF00397
26	PF16562
27	PF00209
28	PF03131
29	PF00685
30	PF00096
31	PF00096
32	PF02210
33	PF00028
34	PF00028
35	PF00028
36	PF00028
37	PF00028
38	PF00028
39	PF00028
40	PF00028
41	PF00028
42	PF00028
43	PF00028
44	PF00028
45	PF00028
46	PF00028
47	PF00028
48	PF00028
49	PF00028
50	PF00028
51	PF00028
52	PF00028
53	PF00028
54	PF00028
55	PF00028
56	PF00028
57	PF00028
58	PF00028
59	PF00028
60	PF00028
61	PF00028
62	PF00028
63	PF00193
64	PF00193
65	PF07686
66	PF13639
67	PF02932
68	PF02931
69	PF02932
70	PF02931
71	PF00096
72	PF00096
73	PF00096
74	PF00096
75	PF00096
76	PF00096
77	PF00096
78	PF00096
79	PF00096
80	PF13465
81	PF00630
82	PF13445
83	PF01436
84	PF01436
85	PF01436
86	PF01436
87	PF01436
88	PF01436
89	PF00643
90	PF13895
91	PF13895
92	PF13895
93	PF13927
94	PF13927
95	PF03131
96	PF08383
97	PF13949
98	PF03097
99	PF00102
100	PF00782
101	PF00581
102	PF12796
103	PF12796
104	PF12796
105	PF00640
106	PF00536
107	PF00536
108	PF07714
109	PF07679
110	PF13927
111	PF13927
112	PF13927
113	PF13927
114	PF13927
115	PF13927
116	PF08205
117	PF07679
118	PF07686
119	PF07717
120	PF00271
121	PF00270
122	PF00575
123	PF04408
124	PF03735
125	PF09738
126	PF09738
127	PF00650
128	PF00635
129	PF00008
130	PF00008
131	PF00008
132	PF00008
133	PF00008
134	PF00008
135	PF00008
136	PF00008
137	PF00008
138	PF00008
139	PF00008
140	PF00008
141	PF00008
142	PF00008
143	PF00008
144	PF00008
145	PF00008
146	PF00008
147	PF00008
148	PF00008
149	PF00008
150	PF00008
151	PF11936
152	PF13857
153	PF07645
154	PF07645
155	PF07645
156	PF07684
157	PF12796
158	PF00066
159	PF00066
160	PF00066
161	PF06816
162	PF12661
163	PF12661
164	PF12661
165	PF12661
166	PF12661
167	PF00328
168	PF00036
169	PF13499
170	PF00071
171	PF00400
172	PF00400
173	PF00001
174	PF13499
175	PF13499
176	PF00071
177	PF08356
178	PF08355
179	PF04731
180	PF00046
181	PF00096
182	PF00096
183	PF00096
184	PF00096
185	PF00096
186	PF00096
187	PF00096
188	PF00096
189	PF10453
190	PF13716
191	PF12496
192	PF00010
193	PF13329
194	PF09333
195	PF12624
196	PF00010
197	PF07527
198	PF00041
199	PF00041
200	PF13927
201	PF07679
202	PF07679
203	PF07679
204	PF13855
205	PF13855
206	PF13855
207	PF13855
208	PF13855
209	PF13855
210	PF00658
211	PF00076
212	PF00076
213	PF00076
214	PF00076
215	PF00581
216	PF00782
217	PF07686
218	PF07686
219	PF00568
220	PF06337
221	PF14836
222	PF00443
223	PF13920
224	PF00248
225	PF00202
226	PF07995
227	PF00041
228	PF00041
229	PF00041
230	PF00041
231	PF00041
232	PF00041
233	PF00041
234	PF00041
235	PF00041
236	PF00041
237	PF00041
238	PF00041
239	PF00041
240	PF00041
241	PF00041
242	PF00040
243	PF00040
244	PF00039
245	PF00039
246	PF00039
247	PF00039
248	PF00039
249	PF00039
250	PF00039
251	PF00039
252	PF00039
253	PF00039
254	PF00039
255	PF00685
256	PF14915
257	PF00400
258	PF00400
259	PF00400
260	PF00400
261	PF00400
262	PF00400
263	PF00400
264	PF00619
265	PF00931
266	PF00569
267	PF09030
268	PF00439
269	PF02172
270	PF02135
271	PF02135
272	PF06001
273	PF08214
274	PF14604
275	PF00640
276	PF05712
277	PF11717
278	PF15290
279	PF15290
280	PF00400
281	PF00020
282	PF00020
283	PF00020
284	PF00531
285	PF00433
286	PF00130
287	PF00130
288	PF00069
289	PF00168
290	PF02145
291	PF11881
292	PF13927
293	PF13927
294	PF08205
295	PF07679
296	PF00595
297	PF00625
298	PF07653
299	PF09060
300	PF02828
301	PF00412
302	PF00412
303	PF00412
304	PF00155
305	PF00167
306	PF14798
307	PF01280
308	PF00096
309	PF00096
310	PF00856
311	PF00023
312	PF00791
313	PF00791
314	PF13857
315	PF00531
316	PF12796
317	PF12796
318	PF12796
319	PF12796
320	PF12796
321	PF12796
322	PF12796
323	PF16517
324	PF00788
325	PF00130
326	PF07699
327	PF07699
328	PF07699
329	PF07645
330	PF12662
331	PF14670
332	PF14670
333	PF14670
334	PF14670
335	PF00431
336	PF12947
337	PF00055
338	PF00053
339	PF00053
340	PF00053
341	PF00053
342	PF00053
343	PF00053
344	PF00053
345	PF00053
346	PF00053
347	PF00053
348	PF00053
349	PF00053
350	PF08059
351	PF00789
352	PF14555
353	PF00034
354	PF00034
355	PF02820
356	PF02820
357	PF02820
358	PF02820
359	PF02820
360	PF02820
361	PF02820
362	PF02820
363	PF02820
364	PF02820
365	PF02820
366	PF02820
367	PF13181
368	PF13181
369	PF02210
370	PF02210
371	PF02210
372	PF00008
373	PF00008
374	PF00008
375	PF00008
376	PF00008
377	PF00008
378	PF00008
379	PF00008
380	PF00008
381	PF12661
382	PF12661
383	PF12661
384	PF01625
385	PF01202
386	PF14821
387	PF00002
388	PF02793
389	PF01754
390	PF01754
391	PF01754
392	PF01754
393	PF02338
394	PF15409
395	PF01237
396	PF07686
397	PF07654
398	PF13820
399	PF13625
400	PF04851
401	PF16203
402	PF10613
403	PF01094
404	PF00060
405	PF00557
406	PF05195
407	PF09064
408	PF07645
409	PF00089
410	PF00388
411	PF00387
412	PF06631
413	PF08703
414	PF03474
415	PF00751
416	PF00096
417	PF00096
418	PF00096
419	PF00096
420	PF00096
421	PF00096
422	PF00096
423	PF00096
424	PF00096
425	PF00096
426	PF00096
427	PF00096
428	PF00096
429	PF00022
430	PF00615
431	PF00615
432	PF00615
433	PF00134
434	PF02984
435	PF00134
436	PF02984
437	PF07699
438	PF14575
439	PF07714
440	PF00041
441	PF00041
442	PF07647
443	PF01404
444	PF13733
445	PF02709
446	PF00244
447	PF00642
448	PF13920
449	PF10436
450	PF02518
451	PF01399
452	PF05470
453	PF13855
454	PF13855
455	PF13855
456	PF00595
457	PF00595
458	PF00595
459	PF00595
460	PF01049
461	PF00028
462	PF00028
463	PF00028
464	PF00226
465	PF00071
466	PF00887
467	PF00362
468	PF17205
469	PF08725
470	PF00001
471	PF07744
472	PF00076
473	PF00076
474	PF00076
475	PF08385
476	PF12781
477	PF12775
478	PF12777
479	PF12780
480	PF03028
481	PF08393
482	PF12774
483	PF07728
484	PF00153
485	PF00153
486	PF00153
487	PF08763
488	PF16885
489	PF16905
490	PF00520
491	PF00520
492	PF00520
493	PF00520
494	PF00743
495	PF13894
496	PF00096
497	PF00096
498	PF00096
499	PF00096
500	PF00096
501	PF00096
502	PF00096
503	PF00520
504	PF06459
505	PF02815
506	PF08454
507	PF02026
508	PF02026
509	PF02026
510	PF02026
511	PF01365
512	PF01365
513	PF08709
514	PF00622
515	PF00622
516	PF00622
517	PF01576
518	PF02736
519	PF00063
520	PF02738
521	PF01799
522	PF00111
523	PF03450
524	PF00941
525	PF01315
526	PF00096
527	PF00096
528	PF00096
529	PF02759
530	PF12661
531	PF12661
532	PF12661
533	PF12661
534	PF00053
535	PF00053
536	PF00053
537	PF00962
538	PF00145
539	PF00855
540	PF00416
541	PF00069
542	PF00067
543	PF00089
544	PF00209
545	PF00071
546	PF00069
547	PF14604
548	PF14604
549	PF14604
550	PF00001
551	PF02182
552	PF00628
553	PF12148
554	PF00240
555	PF07679
556	PF07679
557	PF07714
558	PF00096
559	PF00096
560	PF00096
561	PF00096
562	PF00096
563	PF00096
564	PF00096
565	PF00096
566	PF00096
567	PF00096
568	PF00096
569	PF00096
570	PF00096
571	PF00096
572	PF00096
573	PF13912
574	PF00001
575	PF01472
576	PF01509
577	PF08068
578	PF16198
579	PF00168
580	PF16562
581	PF00632
582	PF00397
583	PF13445
584	PF00643
585	PF07714
586	PF01064
587	PF00130
588	PF00130
589	PF00069
590	PF00433
591	PF00027
592	PF00027
593	PF00069
594	PF07678
595	PF00207
596	PF10569
597	PF01835
598	PF07677
599	PF07703
600	PF00104
601	PF00105
602	PF00096
603	PF00096
604	PF00096
605	PF00096
606	PF00063
607	PF02736
608	PF01576
609	PF00620
610	PF00041
611	PF07679
612	PF07679
613	PF13927
614	PF13927
615	PF08205
616	PF08205
617	PF08205
618	PF08205
619	PF00047
620	PF00632
621	PF00397
622	PF00397
623	PF00397
624	PF00397
625	PF06371
626	PF06367
627	PF02181
628	PF00638
629	PF00638
630	PF00638
631	PF00638
632	PF00160
633	PF12185
634	PF12185
635	PF00641
636	PF00641
637	PF00641
638	PF00641
639	PF00641
640	PF00084
641	PF00057
642	PF00090
643	PF00090
644	PF01823
645	PF00047
646	PF00688
647	PF00019
648	PF00651
649	PF01344
650	PF00412
651	PF00412
652	PF00412
653	PF00412
654	PF00106
655	PF01753
656	PF07531
657	PF08788
658	PF00058
659	PF00058
660	PF00058
661	PF00058
662	PF00058
663	PF00058
664	PF00058
665	PF00058
666	PF00058
667	PF00058
668	PF00058
669	PF00058
670	PF00058
671	PF00058
672	PF00057
673	PF00057
674	PF00057
675	PF00057
676	PF00057
677	PF00057
678	PF00057
679	PF00057
680	PF12662
681	PF14670
682	PF14670
683	PF14670
684	PF07653
685	PF00625
686	PF00791
687	PF00595
688	PF00595
689	PF00595
690	PF00595
691	PF01843
692	PF00788
693	PF00089
694	PF15494
695	PF13912
696	PF13912
697	PF00096
698	PF00096
699	PF00096
700	PF00096
701	PF00096
702	PF00096
703	PF00096
704	PF00096
705	PF00096
706	PF00096
707	PF14973
708	PF00010
709	PF00010
710	PF11414
711	PF00010
712	PF00989
713	PF00091
714	PF03953
715	PF00029
716	PF03128
717	PF03128
718	PF03128
719	PF00341
720	PF00498
721	PF13923
722	PF12796
723	PF12796
724	PF07525
725	PF12402
726	PF13912
727	PF13912
728	PF13912
729	PF13912
730	PF13912
731	PF00096
732	PF00096
733	PF00096
734	PF05605
735	PF13181
736	PF13432
737	PF13432
738	PF14604
739	PF00791
740	PF07653
741	PF16489
742	PF02210
743	PF02210
744	PF00002
745	PF01825
746	PF00008
747	PF00008
748	PF00053
749	PF00028
750	PF00028
751	PF00028
752	PF00028
753	PF00028
754	PF00028
755	PF00028
756	PF00028
757	PF00373
758	PF09379
759	PF08913
760	PF08913
761	PF16511
762	PF09141
763	PF01608
764	PF01608
765	PF01608
766	PF17218
767	PF00385
768	PF13855
769	PF13855
770	PF03137
771	PF07648
772	PF00632
773	PF16558
774	PF00271
775	PF00176
776	PF07529
777	PF00788
778	PF00617
779	PF00618
780	PF00046
781	PF11718
782	PF10996
783	PF00753
784	PF07521
785	PF15903
786	PF00641
787	PF00638
788	PF00638
789	PF00638
790	PF00638
791	PF00638
792	PF00638
793	PF00638
794	PF00638
795	PF00638
796	PF00638
797	PF00638
798	PF00638
799	PF12894
800	PF12894
801	PF03451
802	PF03451
803	PF03451
804	PF00400
805	PF00400
806	PF00400
807	PF00400
808	PF00400
809	PF00400
810	PF00400
811	PF00400
812	PF00400
813	PF00217
814	PF02807
815	PF01759
816	PF01835
817	PF07677
818	PF07703
819	PF01821
820	PF07678
821	PF00207
822	PF15273
823	PF00017
824	PF07714
825	PF00069
826	PF00412
827	PF00412
828	PF07679
829	PF13927
830	PF13927
831	PF00102
832	PF00102
833	PF00041
834	PF00041
835	PF00041
836	PF00041
837	PF00041
838	PF00041
839	PF00041
840	PF00388
841	PF09279
842	PF00169
843	PF00168
844	PF00387
845	PF16457
846	PF00168
847	PF00387
848	PF00388
849	PF09279
850	PF05783
851	PF01465
852	PF16704
853	PF00096
854	PF00096
855	PF00096
856	PF00096
857	PF00096
858	PF00096
859	PF00096
860	PF00096
861	PF12202
862	PF00069
863	PF00096
864	PF12874
865	PF01421
866	PF08516
867	PF00200
868	PF01562
869	PF07679
870	PF07679
871	PF07679
