Feature	Pfam
0	PF00149
1	PF02872
2	PF05699
3	PF11718
4	PF16661
5	PF07521
6	PF10996
7	PF01979
8	PF01652
9	PF09336
10	PF00004
11	PF08523
12	PF01381
13	PF13621
14	PF05190
15	PF05192
16	PF00488
17	PF04969
18	PF04968
19	PF04968
20	PF02176
21	PF02176
22	PF06384
23	PF00520
24	PF00520
25	PF02260
26	PF02259
27	PF08163
28	PF00454
29	PF14306
30	PF01747
31	PF01583
32	PF07714
33	PF00530
34	PF01979
35	PF00084
36	PF00084
37	PF00530
38	PF08294
39	PF00328
40	PF00328
41	PF00160
42	PF00076
43	PF00643
44	PF00643
45	PF13445
46	PF14670
47	PF14670
48	PF14670
49	PF07645
50	PF07645
51	PF07645
52	PF07645
53	PF07645
54	PF07645
55	PF07645
56	PF07645
57	PF07645
58	PF07645
59	PF07645
60	PF07645
61	PF07645
62	PF07645
63	PF07645
64	PF07645
65	PF07645
66	PF07645
67	PF07645
68	PF12662
69	PF12662
70	PF07714
71	PF03160
72	PF03160
73	PF03160
74	PF03160
75	PF03160
76	PF16184
77	PF00112
78	PF08246
79	PF01398
80	PF13012
81	PF00085
82	PF00085
83	PF00085
84	PF14670
85	PF07645
86	PF07645
87	PF07645
88	PF07645
89	PF07645
90	PF07645
91	PF07645
92	PF12662
93	PF12662
94	PF12662
95	PF12662
96	PF12662
97	PF00112
98	PF00069
99	PF01237
100	PF00169
101	PF01521
102	PF00067
103	PF00067
104	PF07714
105	PF03909
106	PF08567
107	PF08574
108	PF00530
109	PF07714
110	PF11768
111	PF00096
112	PF00096
113	PF00096
114	PF12796
115	PF12796
116	PF12796
117	PF12796
118	PF12796
119	PF12796
120	PF00023
121	PF00520
122	PF01697
123	PF02544
124	PF07714
125	PF01419
126	PF01419
127	PF00531
128	PF00361
129	PF00643
130	PF00643
131	PF00271
132	PF00270
133	PF00628
134	PF00439
135	PF08441
136	PF13517
137	PF07645
138	PF07645
139	PF07645
140	PF07645
141	PF07645
142	PF07645
143	PF07645
144	PF07645
145	PF07645
146	PF07645
147	PF07645
148	PF07645
149	PF07645
150	PF07645
151	PF12662
152	PF12662
153	PF12662
154	PF12662
155	PF12662
156	PF12662
157	PF12662
158	PF14670
159	PF00010
160	PF00076
161	PF00642
162	PF00642
163	PF00611
164	PF14604
165	PF14604
166	PF13927
167	PF17517
168	PF07679
169	PF07679
170	PF00567
171	PF00565
172	PF00565
173	PF00565
174	PF00565
175	PF00565
176	PF00096
177	PF00096
178	PF00096
179	PF13927
180	PF07679
181	PF07679
182	PF00270
183	PF00636
184	PF00636
185	PF02170
186	PF03368
187	PF00271
188	PF00096
189	PF00096
190	PF00096
191	PF04972
192	PF04972
193	PF00017
194	PF13848
195	PF00085
196	PF00085
197	PF07780
198	PF12923
199	PF02759
200	PF00018
201	PF00169
202	PF13385
203	PF00041
204	PF00041
205	PF00041
206	PF00041
207	PF00041
208	PF00041
209	PF00041
210	PF00041
211	PF00041
212	PF00041
213	PF00041
214	PF00041
215	PF00041
216	PF00041
217	PF00041
218	PF00041
219	PF00041
220	PF00041
221	PF00053
222	PF00053
223	PF00053
224	PF00053
225	PF00053
226	PF00053
227	PF00053
228	PF00053
229	PF00053
230	PF00053
231	PF02210
232	PF02210
233	PF00055
234	PF05986
235	PF01421
236	PF00090
237	PF00090
238	PF00090
239	PF12796
240	PF00632
241	PF00041
242	PF00041
243	PF00041
244	PF00041
245	PF00041
246	PF01926
247	PF03828
248	PF01909
249	PF00002
250	PF12295
251	PF11935
252	PF00917
253	PF02176
254	PF02176
255	PF00225
256	PF00312
257	PF01370
258	PF12796
259	PF13637
260	PF00023
261	PF12796
262	PF00023
263	PF00293
264	PF00069
265	PF14593
266	PF00018
267	PF07714
268	PF00017
269	PF00023
270	PF12796
271	PF07714
272	PF00028
273	PF00028
274	PF00025
275	PF04548
276	PF03142
277	PF00536
278	PF00782
279	PF00102
280	PF07679
281	PF02475
282	PF00078
283	PF05380
284	PF03097
285	PF08172
286	PF02737
287	PF00725
288	PF01553
289	PF16076
290	PF08701
291	PF00873
292	PF00873
293	PF11262
294	PF11732
295	PF00041
296	PF00071
297	PF00400
298	PF01302
299	PF00069
300	PF01426
301	PF01426
302	PF02008
303	PF00145
304	PF12047
305	PF03953
306	PF00091
307	PF00270
308	PF01189
309	PF12796
310	PF12796
311	PF13857
312	PF00318
313	PF16122
314	PF00225
315	PF13931
316	PF00147
317	PF00147
318	PF00569
319	PF16158
320	PF00856
321	PF05033
322	PF08477
323	PF00069
324	PF12796
325	PF13855
326	PF13855
327	PF01852
328	PF16095
329	PF00530
330	PF00530
331	PF00530
332	PF00530
333	PF01812
334	PF00076
335	PF00018
336	PF02176
337	PF13923
338	PF13445
339	PF12780
340	PF02136
341	PF00076
342	PF00028
343	PF00028
344	PF00028
345	PF00028
346	PF00028
347	PF00028
348	PF00028
349	PF00028
350	PF00028
351	PF00028
352	PF00028
353	PF00028
354	PF00028
355	PF00028
356	PF00028
357	PF00028
358	PF00028
359	PF00028
360	PF00028
361	PF00028
362	PF00028
363	PF00028
364	PF00028
365	PF00028
366	PF00028
367	PF00028
368	PF00028
369	PF00028
370	PF00028
371	PF00028
372	PF16070
373	PF16070
374	PF16070
