Feature	Pfam
0	PF00130
1	PF13202
2	PF00618
3	PF00617
4	PF00431
5	PF00431
6	PF00057
7	PF00057
8	PF00057
9	PF00057
10	PF14604
11	PF00018
12	PF00611
13	PF14670
14	PF14670
15	PF14670
16	PF12662
17	PF00008
18	PF16472
19	PF00058
20	PF00058
21	PF00058
22	PF00058
23	PF00058
24	PF00058
25	PF00058
26	PF00058
27	PF00058
28	PF00058
29	PF00058
30	PF00057
31	PF00057
32	PF00057
33	PF00057
34	PF00057
35	PF00057
36	PF00057
37	PF00057
38	PF00057
39	PF00057
40	PF00057
41	PF00057
42	PF00057
43	PF00057
44	PF00057
45	PF00057
46	PF00057
47	PF00057
48	PF00057
49	PF00057
50	PF00057
51	PF00057
52	PF00057
53	PF00057
54	PF00057
55	PF00057
56	PF00057
57	PF00057
58	PF00057
59	PF00057
60	PF13927
61	PF07714
62	PF00627
63	PF00567
64	PF08585
65	PF12432
66	PF00754
67	PF00754
68	PF07731
69	PF13640
70	PF13499
71	PF00071
72	PF00083
73	PF00855
74	PF00855
75	PF00856
76	PF02181
77	PF01821
78	PF07678
79	PF07703
80	PF00207
81	PF10569
82	PF01759
83	PF07677
84	PF01835
85	PF00031
86	PF00031
87	PF00096
88	PF00096
89	PF00096
90	PF00096
91	PF00096
92	PF00096
93	PF00096
94	PF00096
95	PF00096
96	PF00096
97	PF00096
98	PF00096
99	PF00096
100	PF00096
101	PF00096
102	PF00096
103	PF00017
104	PF00130
105	PF00621
106	PF07653
107	PF07653
108	PF00169
109	PF11971
110	PF13306
111	PF13306
112	PF00001
113	PF00412
114	PF00412
115	PF00412
116	PF06297
117	PF01490
118	PF01823
119	PF00814
120	PF01390
121	PF00431
122	PF00431
123	PF15494
124	PF00629
125	PF00089
126	PF00057
127	PF00051
128	PF00431
129	PF01822
130	PF00008
131	PF00008
132	PF00008
133	PF00008
134	PF00008
135	PF00008
136	PF00008
137	PF00008
138	PF00008
139	PF00008
140	PF07657
141	PF07645
142	PF12661
143	PF01414
144	PF03097
145	PF02185
146	PF00595
147	PF02023
148	PF13855
149	PF13855
150	PF13855
151	PF13855
152	PF07679
153	PF07679
154	PF13927
155	PF00560
156	PF00454
157	PF00168
158	PF00792
159	PF00613
160	PF00794
161	PF00787
162	PF07744
163	PF00076
164	PF00076
165	PF00096
166	PF00096
167	PF00096
168	PF12114
169	PF08447
170	PF00642
171	PF00153
172	PF00153
173	PF00153
174	PF00005
175	PF00005
176	PF00664
177	PF00664
178	PF00178
179	PF00076
180	PF00112
181	PF13927
182	PF13927
183	PF00047
184	PF00047
185	PF07679
186	PF07679
187	PF07679
188	PF07679
189	PF07679
190	PF07679
191	PF07679
192	PF07679
193	PF07679
194	PF07679
195	PF07679
196	PF07679
197	PF07679
198	PF07679
199	PF07679
200	PF07679
201	PF07679
202	PF07679
203	PF08742
204	PF08742
205	PF08742
206	PF08742
207	PF08742
208	PF08742
209	PF17517
210	PF00094
211	PF00094
212	PF00094
213	PF00094
214	PF00094
215	PF00094
216	PF00094
217	PF12714
218	PF12714
219	PF12714
220	PF12714
221	PF12714
222	PF12714
223	PF01826
224	PF01826
225	PF01826
226	PF01826
227	PF01826
228	PF01826
229	PF00018
230	PF00018
231	PF00564
232	PF07719
233	PF13181
234	PF00028
235	PF00028
236	PF00028
237	PF00028
238	PF00028
239	PF16492
240	PF08266
241	PF00028
242	PF00028
243	PF00028
244	PF00028
245	PF02779
246	PF00676
247	PF16870
248	PF16078
249	PF00412
250	PF00046
251	PF13853
252	PF13853
253	PF08742
254	PF08742
255	PF12714
256	PF12714
257	PF12714
258	PF01826
259	PF01826
260	PF00094
261	PF00094
262	PF00227
263	PF00084
264	PF00084
265	PF00084
266	PF04714
267	PF00787
268	PF00616
269	PF13716
270	PF00028
271	PF00017
272	PF07714
273	PF00018
274	PF00488
275	PF05192
276	PF05190
277	PF00780
278	PF00069
279	PF01968
280	PF05378
281	PF02538
282	PF00096
283	PF00096
284	PF00225
285	PF09014
286	PF00084
287	PF00084
288	PF00084
289	PF00168
290	PF00168
291	PF00168
292	PF00168
293	PF00168
294	PF08151
295	PF08150
296	PF00038
297	PF16208
298	PF00575
299	PF00271
300	PF07717
301	PF00270
302	PF04408
303	PF13534
304	PF13085
305	PF03820
306	PF01352
307	PF02023
308	PF00096
309	PF00096
310	PF00096
311	PF00096
312	PF00096
313	PF00096
314	PF00096
315	PF00096
316	PF00096
317	PF00096
318	PF00096
319	PF00096
320	PF00096
321	PF00096
322	PF00096
323	PF00096
324	PF00096
325	PF00096
326	PF00096
327	PF00096
328	PF00096
329	PF00096
330	PF00040
331	PF00040
332	PF00039
333	PF00039
334	PF00039
335	PF00039
336	PF00039
337	PF00039
338	PF00039
339	PF00039
340	PF00039
341	PF00039
342	PF00039
343	PF00041
344	PF00041
345	PF00041
346	PF00041
347	PF00041
348	PF00041
349	PF00041
350	PF00041
351	PF00041
352	PF00041
353	PF00041
354	PF00041
355	PF00041
356	PF00041
357	PF00041
358	PF00041
359	PF00249
360	PF09316
361	PF13921
362	PF13853
363	PF00134
364	PF02984
365	PF12998
366	PF00307
367	PF03271
368	PF11879
369	PF00520
370	PF02214
371	PF11601
372	PF01835
373	PF07677
374	PF07678
375	PF07703
376	PF00207
377	PF10569
378	PF01759
379	PF00375
380	PF00020
381	PF00020
382	PF00020
383	PF00531
384	PF00076
385	PF00076
386	PF08075
387	PF00651
388	PF00096
389	PF00096
390	PF00096
391	PF12736
392	PF12736
393	PF00041
394	PF00041
395	PF00041
396	PF00041
397	PF00041
398	PF00041
399	PF13927
400	PF07679
401	PF07679
402	PF13895
403	PF06583
404	PF00106
405	PF00046
406	PF04617
407	PF01391
408	PF01391
409	PF01391
410	PF01391
411	PF01410
412	PF00093
413	PF00008
414	PF00008
415	PF00008
416	PF00069
417	PF00520
418	PF00520
419	PF00520
420	PF00520
421	PF00355
422	PF07992
423	PF14759
424	PF00569
425	PF09030
426	PF02135
427	PF02135
428	PF08214
429	PF00439
430	PF06001
431	PF02172
432	PF00170
433	PF03957
434	PF00241
435	PF02023
436	PF00096
437	PF00096
438	PF00096
439	PF00096
440	PF00096
441	PF00096
442	PF00096
443	PF01852
444	PF13927
445	PF13927
446	PF07679
447	PF07679
448	PF07679
449	PF00041
450	PF00041
451	PF00096
452	PF00096
453	PF00096
454	PF00096
455	PF00096
456	PF00096
457	PF00096
458	PF00096
459	PF01352
460	PF02023
461	PF02045
462	PF00335
463	PF13330
464	PF13330
465	PF13330
466	PF13330
467	PF13330
468	PF13330
469	PF13330
470	PF13330
471	PF13330
472	PF13330
473	PF13330
474	PF13330
475	PF13330
476	PF08742
477	PF08742
478	PF08742
479	PF08742
480	PF08742
481	PF00094
482	PF00094
483	PF00094
484	PF00094
485	PF00094
486	PF00094
487	PF00094
488	PF01826
489	PF01826
490	PF00069
491	PF01951
492	PF07714
493	PF01403
494	PF01833
495	PF01833
496	PF01833
497	PF01485
498	PF13445
499	PF13912
500	PF00096
501	PF00096
502	PF00096
503	PF00096
504	PF00096
505	PF00096
506	PF00096
507	PF00096
508	PF00096
509	PF00096
510	PF00096
511	PF00096
512	PF13894
513	PF16622
514	PF00004
515	PF01434
516	PF06480
517	PF02064
518	PF06461
519	PF06465
520	PF08074
521	PF00628
522	PF00628
523	PF00271
524	PF00176
525	PF00385
526	PF08073
527	PF12796
528	PF04960
529	PF07714
530	PF00018
531	PF00018
532	PF00017
533	PF12232
534	PF01586
535	PF00010
536	PF07748
537	PF01074
538	PF09261
539	PF00096
540	PF00096
541	PF00096
542	PF00096
543	PF00096
544	PF00096
545	PF00096
546	PF00096
547	PF00096
548	PF00096
549	PF00096
550	PF00096
551	PF00096
552	PF00096
553	PF00096
554	PF00096
555	PF00096
556	PF00096
557	PF00096
558	PF00096
559	PF00096
560	PF00096
561	PF00096
562	PF00096
563	PF00096
564	PF00096
565	PF00096
566	PF00096
567	PF00096
568	PF00096
569	PF00096
570	PF00096
571	PF00096
572	PF00076
573	PF00076
574	PF00617
575	PF00788
576	PF00618
577	PF00595
578	PF14521
579	PF10513
580	PF13831
581	PF00855
582	PF13832
583	PF00439
584	PF12012
585	PF00179
586	PF07679
587	PF07679
588	PF07679
589	PF07679
590	PF07679
591	PF00012
592	PF03175
593	PF03175
594	PF00004
595	PF05186
596	PF00406
597	PF00025
598	PF00058
599	PF15901
600	PF00057
601	PF00057
602	PF00057
603	PF00057
604	PF00057
605	PF00057
606	PF00057
607	PF00057
608	PF00057
609	PF00057
610	PF00057
611	PF00041
612	PF00041
613	PF00041
614	PF15902
